,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
1615598,131350505392005,131350502322-bg_centroid,8640.24599134367,Gwinett_GA,,34.0181702,-84.0809281,33.9412421,-84.0941329,,85,47,38,72,2,12,0,20,0,38,734420.909264212,21.84940442845158,1,1.0
1616189,131350505392006,131350502322-bg_centroid,8824.884324644836,Gwinett_GA,,34.0181702,-84.0809281,33.9393876,-84.0924913,,30,18,12,27,7,4,3,0,0,13,264746.5297393451,23.337957818300307,1,1.0
1616780,131350505393000,131350502322-bg_centroid,7675.532742650485,Gwinett_GA,,34.0181702,-84.0809281,33.9491942,-84.0841472,,19,9,10,12,0,9,3,0,0,0,145835.1221103592,15.484120932969033,1,1.0
1617371,131350505393001,131350502322-bg_centroid,8152.536612184571,Gwinett_GA,,34.0181702,-84.0809281,33.944937,-84.0851649,,1423,555,868,1204,200,530,8,159,0,307,11601059.599138644,18.35833443627991,1,1.0
1617962,131350505393002,131350502322-bg_centroid,8417.433473920477,Gwinett_GA,,34.0181702,-84.0809281,33.942636,-84.0869612,,60,25,35,46,1,7,3,14,0,21,505046.0084352286,20.178945513926237,1,1.0
1618553,131350505393003,131350502322-bg_centroid,8697.492792800358,Gwinett_GA,,34.0181702,-84.0809281,33.9400265,-84.0850474,,78,34,44,69,19,21,0,16,0,13,678404.437838428,22.300479054460144,1,1.0
1619144,131350505393004,131350502322-bg_centroid,8716.804435575204,Gwinett_GA,,34.0181702,-84.0809281,33.9399371,-84.0869441,,190,107,83,145,19,47,11,22,0,46,1656192.8427592888,22.454735694101334,1,1.0
1619735,131350505393005,131350502322-bg_centroid,8797.401017791932,Gwinett_GA,,34.0181702,-84.0809281,33.9392583,-84.0877905,,30,8,22,20,5,13,0,2,0,0,263922.03053375793,23.110125138006648,1,1.0
1620326,131350505411000,131350502322-bg_centroid,7801.195831058878,Gwinett_GA,,34.0181702,-84.0809281,33.9497244,-84.0995051,,155,70,85,122,19,51,1,22,0,29,1209185.353814126,16.19448954571939,1,1.0
1620917,131350505411001,131350502322-bg_centroid,7701.152382783127,Gwinett_GA,,34.0181702,-84.0809281,33.951056,-84.1015489,,98,24,74,84,10,48,0,8,0,18,754712.9335127465,15.626373342374583,1,1.0
1621508,131350505411002,131350502322-bg_centroid,8189.516098148534,Gwinett_GA,,34.0181702,-84.0809281,33.9477158,-84.1068074,,723,265,458,615,89,367,2,20,0,137,5921020.138961391,18.60227069491506,1,1.0
1622099,131350505411003,131350502322-bg_centroid,7883.368826175733,Gwinett_GA,,34.0181702,-84.0809281,33.951021,-84.1083585,,169,52,117,146,21,92,2,0,0,31,1332289.331623699,16.676541703722396,1,1.0
1622690,131350505411004,131350502322-bg_centroid,7887.760369547843,Gwinett_GA,,34.0181702,-84.0809281,33.9506414,-84.1071238,,23,10,13,18,3,4,2,5,0,4,181418.48849960038,16.702704028196145,1,1.0
1623281,131350505412000,131350502322-bg_centroid,8490.253451799987,Gwinett_GA,,34.0181702,-84.0809281,33.9470483,-84.1144293,,1072,506,566,860,202,332,6,47,0,273,9101551.700329585,20.710341599777223,1,1.0
1623872,131350505413000,131350502322-bg_centroid,8036.880334638584,Gwinett_GA,,34.0181702,-84.0809281,33.9503144,-84.1109474,,69,4,65,63,11,49,1,0,0,2,554544.7430900623,17.615860289822635,1,1.0
1624463,131350505413001,131350502322-bg_centroid,8728.794580114954,Gwinett_GA,,34.0181702,-84.0809281,33.9438122,-84.1112718,,1150,470,680,1011,257,406,1,55,2,290,10038113.767132198,22.55104644982099,1,1.0
1625054,131350505413002,131350502322-bg_centroid,8414.888370401692,Gwinett_GA,,34.0181702,-84.0809281,33.946697,-84.1109216,,74,20,54,66,9,35,0,1,0,21,622701.7394097252,20.160621552200503,1,1.0
1625645,131350505413003,131350502322-bg_centroid,8224.143857393263,Gwinett_GA,,34.0181702,-84.0809281,33.9487333,-84.1116465,,55,13,42,46,18,20,2,6,0,0,452327.91215662943,18.83363155285595,1,1.0
1626236,131350505421000,131350502322-bg_centroid,8246.338053013948,Gwinett_GA,,34.0181702,-84.0809281,33.9533706,-84.1244261,,53,11,42,52,18,26,0,2,0,6,437055.9168097392,18.983430113831748,1,1.0
1626827,131350505421001,131350502322-bg_centroid,8690.711801221627,Gwinett_GA,,34.0181702,-84.0809281,33.9510031,-84.1291251,,1,0,1,0,0,0,0,0,0,0,8690.711801221627,22.246565915924396,1,1.0
1627418,131350505421002,131350502322-bg_centroid,8883.333282213072,Gwinett_GA,,34.0181702,-84.0809281,33.9495882,-84.1303422,,7,3,4,7,7,0,0,0,0,0,62183.3329754915,23.82998680638994,1,1.0
1628009,131350505421004,131350502322-bg_centroid,8642.172385811824,Gwinett_GA,,34.0181702,-84.0809281,33.9495818,-84.1250112,,152,15,137,139,26,68,0,37,1,7,1313610.2026433973,21.864434009324295,1,1.0
1628600,131350505421005,131350502322-bg_centroid,8903.887131153859,Gwinett_GA,,34.0181702,-84.0809281,33.9463369,-84.1235978,,117,3,114,111,34,67,1,9,0,0,1041754.7943450015,24.005465267218092,1,1.0
1629191,131350505422000,131350502322-bg_centroid,9073.528446474442,Gwinett_GA,,34.0181702,-84.0809281,33.9429766,-84.119149,,675,242,433,592,118,289,0,46,0,139,6124631.701370249,25.504011019550614,1,1.0
1629782,131350505422001,131350502322-bg_centroid,9134.450654573418,Gwinett_GA,,34.0181702,-84.0809281,33.943194,-84.1214101,,121,10,111,119,31,32,0,42,0,14,1105268.5292033837,26.064707176252806,1,1.0
1630501,131350505422004,131350504463-bg_centroid,9053.979226061916,Gwinett_GA,,33.8834586,-84.193294,33.9443729,-84.1281866,,131,16,115,124,15,51,0,51,0,7,1186071.278614111,25.32665895992899,1,1.0
1630964,131350505422005,131350502322-bg_centroid,9040.67230427567,Gwinett_GA,,34.0181702,-84.0809281,33.9475952,-84.1296114,,51,7,44,46,9,31,0,3,0,3,461074.28751805914,25.206643500926265,1,1.0
1631683,131350505422006,131350504463-bg_centroid,8838.38534407841,Gwinett_GA,,33.8834586,-84.193294,33.9448057,-84.1323912,,24,5,19,20,5,15,0,0,0,0,212121.24825788185,23.450700675502194,1,1.0
1632274,131350505422007,131350504463-bg_centroid,8694.522021868477,Gwinett_GA,,33.8834586,-84.193294,33.94449,-84.1343956,,51,9,42,44,7,31,0,5,1,0,443420.62311529234,22.276843498271333,1,1.0
1632865,131350505422011,131350504463-bg_centroid,8442.141381173484,Gwinett_GA,,33.8834586,-84.193294,33.943616,-84.1374829,,22,12,10,9,2,4,2,0,0,1,185727.11038581663,20.357702780749786,1,1.0
1633328,131350505423000,131350502322-bg_centroid,7439.612717722935,Gwinett_GA,,34.0181702,-84.0809281,33.9574185,-84.1147326,,249,35,214,228,29,95,0,87,0,17,1852463.5667130107,14.233557150344762,1,1.0
1633919,131350505423001,131350502322-bg_centroid,7558.432375144663,Gwinett_GA,,34.0181702,-84.0809281,33.9562236,-84.1146789,,77,24,53,64,0,10,1,42,0,11,581999.292886139,14.850232974096917,1,1.0
1634510,131350505423002,131350502322-bg_centroid,7342.442452795911,Gwinett_GA,,34.0181702,-84.0809281,33.9579706,-84.1136528,,44,7,37,33,4,16,0,10,2,1,323067.46792302007,13.748325081986584,1,1.0
1635101,131350505423003,131350502322-bg_centroid,7583.104204123196,Gwinett_GA,,34.0181702,-84.0809281,33.9566699,-84.1164697,,10,3,7,7,0,1,0,4,0,2,75831.04204123197,14.981592353490512,1,1.0
1635692,131350505423004,131350502322-bg_centroid,7560.712031642594,Gwinett_GA,,34.0181702,-84.0809281,33.9571056,-84.1169974,,76,3,73,73,4,31,2,36,0,0,574614.1144048371,14.86232202226228,1,1.0
1636283,131350505423005,131350502322-bg_centroid,7685.138070412349,Gwinett_GA,,34.0181702,-84.0809281,33.9562202,-84.1178837,,63,1,62,61,0,28,0,33,0,0,484163.69843597803,15.537301896081186,1,1.0
1636874,131350505423006,131350502322-bg_centroid,7420.659899577824,Gwinett_GA,,34.0181702,-84.0809281,33.9578062,-84.1152489,,43,12,31,27,3,6,2,16,0,0,319088.37568184646,14.137587983172946,1,1.0
1637465,131350505423009,131350502322-bg_centroid,7569.25862901008,Gwinett_GA,,34.0181702,-84.0809281,33.9536353,-84.1070469,,86,32,54,81,8,39,2,19,0,13,650956.2420948668,14.907732415020565,1,1.0
1638056,131350505423010,131350502322-bg_centroid,7676.742526839928,Gwinett_GA,,34.0181702,-84.0809281,33.9553262,-84.1153992,,205,31,174,184,13,39,0,121,0,11,1573732.2180021852,15.490809005155342,1,1.0
1638647,131350505423011,131350502322-bg_centroid,7604.135711756222,Gwinett_GA,,34.0181702,-84.0809281,33.9561598,-84.1157007,,52,11,41,39,11,12,1,10,0,5,395415.0570113235,15.094486729080726,1,1.0
1639238,131350505424000,131350502322-bg_centroid,8405.180707338957,Gwinett_GA,,34.0181702,-84.0809281,33.9486854,-84.1168177,,429,171,258,350,56,198,0,11,0,85,3605822.523448413,20.090882010520176,1,1.0
1639829,131350505424001,131350502322-bg_centroid,8426.800086493391,Gwinett_GA,,34.0181702,-84.0809281,33.9490391,-84.1183738,,136,35,101,124,17,72,0,12,0,23,1146044.8117631013,20.246525790666116,1,1.0
1640420,131350505424002,131350502322-bg_centroid,8531.269981988435,Gwinett_GA,,34.0181702,-84.0809281,33.9476933,-84.1174971,,193,92,101,154,17,77,9,3,0,48,1646535.1065237678,21.015792940659153,1,1.0
1641011,131350505424003,131350502322-bg_centroid,8310.139807856367,Gwinett_GA,,34.0181702,-84.0809281,33.9493623,-84.1161041,,98,26,72,88,13,45,0,10,0,20,814393.701169924,19.42072539851791,1,1.0
1641602,131350505424004,131350502322-bg_centroid,8383.748217713717,Gwinett_GA,,34.0181702,-84.0809281,33.9502894,-84.1205036,,371,93,278,330,79,170,1,51,0,29,3110370.588771789,19.937764755856907,1,1.0
1642193,131350505424005,131350502322-bg_centroid,8808.9680246991,Gwinett_GA,,34.0181702,-84.0809281,33.9460734,-84.1205233,,164,43,121,144,38,70,1,17,0,18,1444670.7560506524,23.205741649696968,1,1.0
1642784,131350505424006,131350502322-bg_centroid,8276.474906558524,Gwinett_GA,,34.0181702,-84.0809281,33.9507235,-84.1188944,,244,65,179,219,31,132,0,17,0,39,2019459.8772002799,19.188746383052504,1,1.0
1643375,131350505424007,131350502322-bg_centroid,8684.165730465193,Gwinett_GA,,34.0181702,-84.0809281,33.9478087,-84.1218004,,375,77,298,337,50,191,5,59,0,32,3256562.148924447,22.194644193009054,1,1.0
1643966,131350505491000,131350502322-bg_centroid,6661.474441018848,Gwinett_GA,,34.0181702,-84.0809281,33.9866454,-84.0194784,,568,185,383,484,284,108,3,24,0,65,3783717.4824987054,10.781616296749375,1,1.0
1644557,131350505491001,131350502322-bg_centroid,6825.671579479282,Gwinett_GA,,34.0181702,-84.0809281,33.9847403,-84.0188271,,199,33,166,174,86,58,2,23,2,3,1358308.6443163771,11.432422264513061,1,1.0
1645148,131350505491002,131350502322-bg_centroid,7170.838602449959,Gwinett_GA,,34.0181702,-84.0809281,33.9813467,-84.0170689,,219,72,147,193,82,49,0,22,0,40,1570413.653936541,12.931449087150778,1,1.0
1645739,131350505491004,131350502322-bg_centroid,6657.919538898553,Gwinett_GA,,34.0181702,-84.0809281,33.9843828,-84.0213011,,70,12,58,66,26,18,3,13,0,6,466054.36772289866,10.767943771967198,1,1.0
1646330,131350505491005,131350502322-bg_centroid,6468.7928098833245,Gwinett_GA,,34.0181702,-84.0809281,33.989002,-84.0202111,,67,29,38,46,30,4,0,11,0,1,433409.11826218275,10.064998766474373,1,1.0
1646921,131350505491006,131350502322-bg_centroid,6209.90022306932,Gwinett_GA,,34.0181702,-84.0809281,33.9910972,-84.022006,,48,6,42,46,35,0,0,1,3,7,298075.21070732735,9.176547947493672,1,1.0
1647512,131350505491007,131350502322-bg_centroid,6176.506570659953,Gwinett_GA,,34.0181702,-84.0809281,33.9880687,-84.0246159,,102,26,76,79,53,10,0,9,0,7,630003.6702073151,9.067812749058364,1,1.0
1648103,131350505492000,131350502322-bg_centroid,5203.288453135551,Gwinett_GA,,34.0181702,-84.0809281,34.0000719,-84.028871,,1342,341,1001,1187,525,237,0,245,0,180,6982813.10410791,6.406650628922893,1,1.0
1648694,131350505492001,131350502322-bg_centroid,5532.147298222301,Gwinett_GA,,34.0181702,-84.0809281,33.992647,-84.0294121,,90,26,64,79,35,26,1,8,0,9,497893.2568400071,7.2046324663288415,1,1.0
1649285,131350505492002,131350502322-bg_centroid,4460.197428064709,Gwinett_GA,,34.0181702,-84.0809281,34.0014711,-84.0369321,,128,14,114,123,22,17,4,73,0,7,570905.2707922828,4.913993809474351,1,1.0
1649876,131350505493001,131350502322-bg_centroid,4063.397218820108,Gwinett_GA,,34.0181702,-84.0809281,34.0074828,-84.0387702,,595,86,509,545,271,72,0,169,0,33,2417721.345197964,4.265022434425453,1,1.0
1650467,131350505493002,131350502322-bg_centroid,4642.282594906812,Gwinett_GA,,34.0181702,-84.0809281,34.0077149,-84.032167,,210,15,195,186,126,44,1,13,0,2,974879.3449304305,5.243992378034376,1,1.0
1651058,131350505493003,131350502322-bg_centroid,3666.902658862935,Gwinett_GA,,34.0181702,-84.0809281,34.0116169,-84.0419369,,9,2,7,6,0,0,0,6,0,0,33002.123929766414,3.702161990040763,1,1.0
1651649,131350505493004,131350502322-bg_centroid,4998.602936178732,Gwinett_GA,,34.0181702,-84.0809281,34.0051364,-84.0290265,,34,5,29,28,19,6,2,1,0,0,169952.4998300769,5.955250214499126,1,1.0
1652240,131350505493005,131350502322-bg_centroid,4740.835206112871,Gwinett_GA,,34.0181702,-84.0809281,34.0046106,-84.0321643,,270,16,254,263,159,21,4,72,0,7,1280025.5056504752,5.431752896111372,1,1.0
1653230,131350505501000,131350507291-bg_centroid,10279.06304319221,Gwinett_GA,,33.8305053,-84.0578654,33.9199511,-84.0859815,,19,8,11,16,8,2,0,0,0,6,195302.197820652,39.21881440772239,1,1.0
1653821,131350505501001,131350507291-bg_centroid,10067.950519955475,Gwinett_GA,,33.8305053,-84.0578654,33.9170501,-84.0899145,,46,15,31,46,22,11,1,2,0,10,463125.72391795187,36.37199283507446,1,1.0
1654412,131350505501002,131350507291-bg_centroid,10049.285257668307,Gwinett_GA,,33.8305053,-84.0578654,33.9176469,-84.0867224,,47,18,29,34,20,3,0,6,0,5,472316.40711041045,36.13046458270947,1,1.0
1655003,131350505501003,131350507291-bg_centroid,9389.04972859891,Gwinett_GA,,33.8305053,-84.0578654,33.9108146,-84.089275,,383,164,219,330,143,60,4,23,0,100,3596006.0460533826,28.544447641763668,1,1.0
1655323,131350505501004,131350504463-bg_centroid,9811.20550183405,Gwinett_GA,,33.8834586,-84.193294,33.9151401,-84.0940792,,198,54,144,183,27,110,0,13,0,33,1942618.689363142,33.18681942173379,1,1.0
1656185,131350505501005,131350507291-bg_centroid,9587.865141133085,Gwinett_GA,,33.8305053,-84.0578654,33.9133682,-84.0865848,,100,52,48,81,21,16,5,4,0,35,958786.5141133085,30.643803473052184,1,1.0
1656776,131350505501006,131350507291-bg_centroid,9569.466657825962,Gwinett_GA,,33.8305053,-84.0578654,33.9110497,-84.0943755,,131,61,70,123,27,28,3,19,0,46,1253600.132175201,30.44321217341147,1,1.0
1657367,131350505501007,131350507291-bg_centroid,9174.664444907296,Gwinett_GA,,33.8305053,-84.0578654,33.9095812,-84.0862346,,60,17,43,52,27,5,0,14,0,6,550479.8666944377,26.441550948839783,1,1.0
1657687,131350505501009,131350504463-bg_centroid,9766.611819854908,Gwinett_GA,,33.8834586,-84.193294,33.9147504,-84.094417,,15,3,12,11,1,9,1,0,0,0,146499.17729782363,32.66273682713663,1,1.0
1658549,131350505502000,131350507291-bg_centroid,9885.614185411578,Gwinett_GA,,33.8305053,-84.0578654,33.9175467,-84.0796653,,295,139,156,238,90,46,17,23,0,62,2916256.1846964154,34.080088450985,1,1.0
1659140,131350505502001,131350507291-bg_centroid,10317.590173969658,Gwinett_GA,,33.8305053,-84.0578654,33.9214598,-84.079974,,30,16,14,19,15,2,0,0,0,2,309527.70521908975,39.76189410745811,1,1.0
1659731,131350505502002,131350507291-bg_centroid,9595.420526871434,Gwinett_GA,,33.8305053,-84.0578654,33.9144979,-84.0817062,,90,45,45,75,35,6,0,7,0,27,863587.8474184291,30.72655914888265,1,1.0
1660322,131350505502003,131350507291-bg_centroid,9664.229229886798,Gwinett_GA,,33.8305053,-84.0578654,33.9156191,-84.079051,,48,26,22,40,14,8,0,0,0,18,463883.0030345663,31.490596185776795,1,1.0
1660913,131350505502004,131350507291-bg_centroid,9424.06311973885,Gwinett_GA,,33.8305053,-84.0578654,33.9127793,-84.0823707,,154,74,80,118,46,30,8,0,0,34,1451305.7204397828,28.90344008652861,1,1.0
1661504,131350505502005,131350507291-bg_centroid,8942.53795799092,Gwinett_GA,,33.8305053,-84.0578654,33.9090175,-84.0788486,,186,100,86,153,65,21,8,6,0,53,1663312.0601863111,24.33895384839462,1,1.0
1662095,131350505502006,131350507291-bg_centroid,8715.73256170726,Gwinett_GA,,33.8305053,-84.0578654,33.9068105,-84.0794537,,69,25,44,60,29,15,3,0,0,13,601385.546757801,22.44614592939516,1,1.0
1662686,131350505502007,131350507291-bg_centroid,8589.852747270435,Gwinett_GA,,33.8305053,-84.0578654,33.9053569,-84.0808696,,401,80,321,365,104,192,0,25,0,44,3444530.9516554447,21.459889211281943,1,1.0
1663277,131350505502009,131350507291-bg_centroid,10155.00882396496,Gwinett_GA,,33.8305053,-84.0578654,33.9194933,-84.0825958,,157,89,68,124,48,11,0,15,0,50,1594336.3853624987,37.520028882834204,1,1.0
1663868,131350505503000,131350507291-bg_centroid,9490.554529341896,Gwinett_GA,,33.8305053,-84.0578654,33.9144778,-84.0762628,,427,109,318,389,143,80,0,103,0,63,4052466.7840289897,29.597651653743707,1,1.0
1664459,131350505503001,131350507291-bg_centroid,9418.72736189867,Gwinett_GA,,33.8305053,-84.0578654,33.9145547,-84.0705293,,35,17,18,27,12,6,5,0,0,4,329655.45766645344,28.848442346208916,1,1.0
1665050,131350505503002,131350507291-bg_centroid,9797.361455792348,Gwinett_GA,,33.8305053,-84.0578654,33.9176216,-84.0737559,,79,33,46,75,47,6,0,0,0,22,773991.5550075956,33.02322490193501,1,1.0
1665641,131350505503003,131350507291-bg_centroid,9708.002515860682,Gwinett_GA,,33.8305053,-84.0578654,33.9171107,-84.0711606,,92,42,50,81,42,12,1,3,0,23,893136.2314591828,31.986503035917515,1,1.0
1666232,131350505511000,131350507291-bg_centroid,9271.890548815483,Gwinett_GA,,33.8305053,-84.0578654,33.9135112,-84.0674184,,329,82,247,296,22,57,4,168,0,45,3050451.990560294,27.375322153569687,1,1.0
1666823,131350505511001,131350507291-bg_centroid,8525.193194586156,Gwinett_GA,,33.8305053,-84.0578654,33.9069488,-84.064939,,190,26,164,178,24,67,0,75,0,12,1619786.7069713697,20.97025623546721,1,1.0
1667414,131350505511002,131350507291-bg_centroid,8043.841028459085,Gwinett_GA,,33.8305053,-84.0578654,33.9019279,-84.0716954,,218,13,205,206,14,59,2,119,0,12,1753557.3442040805,17.659683960566788,1,1.0
1668005,131350505511003,131350507291-bg_centroid,8100.135235717065,Gwinett_GA,,33.8305053,-84.0578654,33.9023902,-84.0720706,,181,14,167,168,13,43,2,110,0,0,1466124.4776647887,18.018135224568155,1,1.0
1668596,131350505511006,131350507291-bg_centroid,8231.400557370383,Gwinett_GA,,33.8305053,-84.0578654,33.9016765,-84.0823877,,171,17,154,160,33,47,0,73,0,7,1407569.4953103357,18.882479751748527,1,1.0
1669187,131350505511007,131350507291-bg_centroid,8519.739665990706,Gwinett_GA,,33.8305053,-84.0578654,33.9024527,-84.0895957,,150,48,102,128,32,19,0,49,0,28,1277960.949898606,20.92947396453379,1,1.0
1669778,131350505511008,131350507291-bg_centroid,7465.018121371371,Gwinett_GA,,33.8305053,-84.0578654,33.894324,-84.0829595,,383,39,344,351,257,51,0,31,0,12,2859101.9404852353,14.363222211518687,1,1.0
1670369,131350505511009,131350507291-bg_centroid,7536.967988126036,Gwinett_GA,,33.8305053,-84.0578654,33.895395,-84.0814538,,131,16,115,122,91,11,0,10,0,10,987342.8064445107,14.736888122916389,1,1.0
1670960,131350505512000,131350507291-bg_centroid,8707.150233186483,Gwinett_GA,,33.8305053,-84.0578654,33.9077927,-84.0730212,,1030,458,572,893,220,279,24,118,0,252,8968364.740182078,22.37748738793519,1,1.0
1671551,131350505512001,131350507291-bg_centroid,8614.895231123153,Gwinett_GA,,33.8305053,-84.0578654,33.9073091,-84.0701257,,55,32,23,38,3,8,1,14,0,12,473819.2377117734,21.652579632254806,1,1.0
1672142,131350505512002,131350507291-bg_centroid,8650.479254697866,Gwinett_GA,,33.8305053,-84.0578654,33.9074424,-84.0717457,,74,32,42,65,16,19,0,12,0,18,640135.4648476421,21.929362057960248,1,1.0
1672733,131350505512003,131350507291-bg_centroid,8741.935521129817,Gwinett_GA,,33.8305053,-84.0578654,33.908565,-84.0691296,,52,22,30,43,8,22,0,2,0,11,454580.64709875046,22.657075496558576,1,1.0
1673324,131350505512004,131350507291-bg_centroid,8884.75684879492,Gwinett_GA,,33.8305053,-84.0578654,33.9099761,-84.0678545,,25,15,10,19,4,7,0,0,0,8,222118.92121987298,23.842099051507766,1,1.0
1673915,131350505512005,131350507291-bg_centroid,8429.870878266558,Gwinett_GA,,33.8305053,-84.0578654,33.9051082,-84.0741039,,126,47,79,108,9,49,5,18,0,27,1062163.7306615864,20.268730834791878,1,1.0
1674506,131350505512006,131350507291-bg_centroid,8827.485683373341,Gwinett_GA,,33.8305053,-84.0578654,33.9093184,-84.069345,,56,12,44,49,15,21,0,9,0,4,494339.1982689071,23.35963872620521,1,1.0
1674698,131350505521000,131350502322-bg_centroid,6085.487470380698,Gwinett_GA,,34.0181702,-84.0809281,33.9767481,-84.0377851,,393,58,335,356,132,104,6,91,0,23,2391596.575859614,8.777937017022925,1,1.0
1675289,131350505521001,131350502322-bg_centroid,6395.582546173978,Gwinett_GA,,34.0181702,-84.0809281,33.9747809,-84.0353875,,25,8,17,19,12,0,0,5,0,2,159889.56365434945,9.805379975480834,1,1.0
1675880,131350505521002,131350502322-bg_centroid,6024.185326215321,Gwinett_GA,,34.0181702,-84.0809281,33.9750563,-84.0413571,,162,40,122,140,47,33,0,42,0,18,975918.022846882,8.587943896274117,1,1.0
1676471,131350505521003,131350502322-bg_centroid,6348.130592081032,Gwinett_GA,,34.0181702,-84.0809281,33.9717272,-84.0408826,,104,16,88,88,49,24,1,10,0,4,660205.5815764273,9.640693339388243,1,1.0
1677062,131350505521004,131350502322-bg_centroid,6103.381450335328,Gwinett_GA,,34.0181702,-84.0809281,33.9723455,-84.0444853,,168,53,115,139,70,44,0,7,0,18,1025368.083656335,8.834184080561727,1,1.0
1677653,131350505521005,131350502322-bg_centroid,6369.770839941005,Gwinett_GA,,34.0181702,-84.0809281,33.9705341,-84.0425522,,55,11,44,45,16,22,0,0,0,7,350337.3961967553,9.715452026832072,1,1.0
1678244,131350505521006,131350502322-bg_centroid,5948.439577127198,Gwinett_GA,,34.0181702,-84.0809281,33.9728271,-84.04669,,98,21,77,91,47,17,0,18,0,9,582947.0785584655,8.358855954407485,1,1.0
1678835,131350505521007,131350502322-bg_centroid,6025.241478096587,Gwinett_GA,,34.0181702,-84.0809281,33.9717222,-84.0472697,,41,6,35,37,12,12,3,10,0,0,247034.90060196008,8.591182144672276,1,1.0
1679426,131350505521008,131350502322-bg_centroid,5834.732680326517,Gwinett_GA,,34.0181702,-84.0809281,33.9724647,-84.049838,,24,10,14,23,6,2,0,6,0,9,140033.5843278364,8.026378220582663,1,1.0
1680017,131350505521009,131350502322-bg_centroid,6414.258341272224,Gwinett_GA,,34.0181702,-84.0809281,33.9757053,-84.0338369,,65,16,49,55,32,9,0,5,0,9,416926.7921826946,9.870964993412134,1,1.0
1680608,131350505521010,131350502322-bg_centroid,6517.855604776029,Gwinett_GA,,34.0181702,-84.0809281,33.9744565,-84.0338259,,21,9,12,17,15,0,0,2,0,0,136874.9677002966,10.242821473105126,1,1.0
1681199,131350505521011,131350502322-bg_centroid,6556.87317915414,Gwinett_GA,,34.0181702,-84.0809281,33.9736016,-84.0343575,,46,11,35,43,24,13,0,1,0,5,301616.16624109045,10.386476363250635,1,1.0
1681790,131350505521012,131350502322-bg_centroid,6424.300870621929,Gwinett_GA,,34.0181702,-84.0809281,33.9731217,-84.0372961,,112,29,83,96,44,15,0,20,0,17,719521.6975096561,9.906413184991663,1,1.0
1682381,131350505521013,131350502322-bg_centroid,6768.593803802418,Gwinett_GA,,34.0181702,-84.0809281,33.9680411,-84.0392795,,2,0,2,1,0,0,0,0,0,1,13537.187607604836,11.201853043125999,1,1.0
1682972,131350505521014,131350502322-bg_centroid,6656.786820605888,Gwinett_GA,,34.0181702,-84.0809281,33.9701873,-84.0377498,,272,82,190,233,94,42,0,60,0,37,1810646.0152048017,10.763590862702712,1,1.0
1683563,131350505521015,131350502322-bg_centroid,6639.43917640346,Gwinett_GA,,34.0181702,-84.0809281,33.9721828,-84.0349926,,59,27,32,35,23,12,0,0,0,0,391726.9114078041,10.697145228047626,1,1.0
1684154,131350505522000,131350502322-bg_centroid,5541.3808688948975,Gwinett_GA,,34.0181702,-84.0809281,33.9818083,-84.0398225,,640,136,504,595,275,114,0,118,0,88,3546483.7560927346,7.228417848373325,1,1.0
1684745,131350505522004,131350502322-bg_centroid,5636.4851309910855,Gwinett_GA,,34.0181702,-84.0809281,33.9758817,-84.0472163,,801,57,744,768,343,127,0,271,0,27,4514824.58992386,7.478020095208073,1,1.0
1685336,131350505531002,131350502322-bg_centroid,4359.274630783244,Gwinett_GA,,34.0181702,-84.0809281,33.9970735,-84.0410669,,248,54,194,230,91,39,0,72,0,28,1081100.1084342445,4.740118709736577,1,1.0
1685927,131350505531003,131350502322-bg_centroid,4562.445308238727,Gwinett_GA,,34.0181702,-84.0809281,33.9901224,-84.0448029,,93,15,78,81,46,18,1,15,0,1,424307.41366620164,5.0966570435565455,1,1.0
1686518,131350505531004,131350502322-bg_centroid,4341.412782749099,Gwinett_GA,,34.0181702,-84.0809281,33.9927529,-84.0451775,,115,41,74,94,72,4,0,7,0,11,499262.4700161464,4.7099924955427985,1,1.0
1687109,131350505531005,131350502322-bg_centroid,4397.890817099584,Gwinett_GA,,34.0181702,-84.0809281,33.9869262,-84.0516754,,1151,76,1075,1091,568,210,0,277,0,36,5061972.3304816205,4.805909932703153,1,1.0
1687700,131350505531006,131350502322-bg_centroid,4371.147414057288,Gwinett_GA,,34.0181702,-84.0809281,33.9857949,-84.0540322,,46,2,44,43,22,8,0,13,0,0,201072.78104663527,4.760250160798312,1,1.0
1688291,131350505531007,131350502322-bg_centroid,4690.775797155933,Gwinett_GA,,34.0181702,-84.0809281,33.9841656,-84.050814,,26,4,22,23,11,8,2,0,0,2,121960.17072605426,5.33555534210913,1,1.0
1688882,131350505531008,131350502322-bg_centroid,4387.1707733918975,Gwinett_GA,,34.0181702,-84.0809281,33.9851206,-84.0549337,,38,2,36,35,32,2,0,0,0,1,166712.4893888921,4.787554939109124,1,1.0
1689473,131350505531009,131350502322-bg_centroid,4618.801390970102,Gwinett_GA,,34.0181702,-84.0809281,33.9838837,-84.0526439,,24,3,21,23,22,0,0,1,0,0,110851.23338328245,5.20022239950351,1,1.0
1690064,131350505531010,131350502322-bg_centroid,4636.909566925106,Gwinett_GA,,34.0181702,-84.0809281,33.9825313,-84.0548108,,66,3,63,60,26,13,0,21,0,0,306036.03141705703,5.233944428029666,1,1.0
