,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
360396,131350502051007,131350503361-bg_centroid,6735.946050820638,Gwinett_GA,,33.9611432,-84.2203854,34.0067066,-84.1722418,,63,6,57,53,21,7,0,20,0,5,424364.6012017002,11.072067069355946,1,1.0
360987,131350502052001,131350503361-bg_centroid,8480.823810629074,Gwinett_GA,,33.9611432,-84.2203854,34.0188098,-84.1601825,,54,7,47,45,22,9,1,10,3,0,457964.48577396997,20.6407487783436,1,1.0
361578,131350502052002,131350503361-bg_centroid,8401.005998885747,Gwinett_GA,,33.9611432,-84.2203854,34.0170375,-84.1590784,,54,11,43,34,13,18,0,0,0,3,453654.3239398303,20.060965266655035,1,1.0
362169,131350502052003,131350503361-bg_centroid,8502.59351101124,Gwinett_GA,,33.9611432,-84.2203854,34.0166661,-84.1569761,,29,3,26,25,23,0,2,0,0,0,246575.21181932598,20.8017685162238,1,1.0
362760,131350502052004,131350503361-bg_centroid,8604.429135836162,Gwinett_GA,,33.9611432,-84.2203854,34.0151124,-84.1535045,,6,1,5,5,3,1,0,0,1,0,51626.574815016975,21.57183827340001,1,1.0
363351,131350502052005,131350503361-bg_centroid,8338.69587974762,Gwinett_GA,,33.9611432,-84.2203854,34.0149225,-84.1573525,,55,10,45,48,22,6,0,13,0,7,458628.2733861191,19.619697386912037,1,1.0
363942,131350502052006,131350503361-bg_centroid,7780.111194224466,Gwinett_GA,,33.9611432,-84.2203854,34.0128782,-84.1635733,,540,137,403,475,185,127,1,86,0,76,4201260.044881212,16.073063227889296,1,1.0
364533,131350502052009,131350503361-bg_centroid,7353.914087885976,Gwinett_GA,,33.9611432,-84.2203854,34.0101297,-84.1667999,,63,27,36,48,10,21,0,4,0,13,463296.5875368165,13.804737838637063,1,1.0
365124,131350502052010,131350503361-bg_centroid,7591.96865760916,Gwinett_GA,,33.9611432,-84.2203854,34.0120815,-84.1655553,,88,23,65,69,10,21,0,23,0,15,668093.2418696061,15.029072269076348,1,1.0
365715,131350502052011,131350503361-bg_centroid,7491.482906931177,Gwinett_GA,,33.9611432,-84.2203854,34.01133,-84.166177,,6,1,5,4,0,0,2,0,1,1,44948.89744158706,14.49955048046576,1,1.0
366306,131350502052012,131350503361-bg_centroid,7950.518487198294,Gwinett_GA,,33.9611432,-84.2203854,34.0136469,-84.1618496,,65,9,56,60,19,15,0,25,0,1,516783.7016678891,17.081096927876686,1,1.0
366897,131350502052013,131350503361-bg_centroid,7424.583415026351,Gwinett_GA,,33.9611432,-84.2203854,34.0107477,-84.1664812,,8,0,8,3,1,0,0,1,0,1,59396.66732021081,14.157401773299219,1,1.0
367488,131350502052014,131350503361-bg_centroid,7952.50733122595,Gwinett_GA,,33.9611432,-84.2203854,34.0144384,-84.1628668,,54,8,46,45,14,9,0,20,0,2,429435.3958862013,17.093227558187788,1,1.0
368079,131350502053000,131350503361-bg_centroid,8539.852968585188,Gwinett_GA,,33.9611432,-84.2203854,34.014095,-84.153296,,2,0,2,1,1,0,0,0,0,0,17079.705937170376,21.08027848701448,1,1.0
368670,131350502053001,131350503361-bg_centroid,8404.473274893051,Gwinett_GA,,33.9611432,-84.2203854,34.0110357,-84.151912,,103,12,91,91,74,17,0,0,0,0,865660.7473139842,20.085809279183014,1,1.0
369261,131350502053002,131350503361-bg_centroid,8259.94297156859,Gwinett_GA,,33.9611432,-84.2203854,34.0133951,-84.1567076,,54,10,44,48,32,4,5,7,0,0,446036.9204647038,19.075844230726773,1,1.0
369852,131350502053003,131350503361-bg_centroid,8179.83733895327,Gwinett_GA,,33.9611432,-84.2203854,34.0105351,-84.1546387,,57,9,48,53,40,1,0,9,0,3,466250.7283203364,18.5381130577452,1,1.0
370443,131350502053004,131350503361-bg_centroid,8080.027314738162,Gwinett_GA,,33.9611432,-84.2203854,34.0121155,-84.1579267,,32,0,32,20,10,5,0,5,0,0,258560.8740716212,17.88927108957488,1,1.0
371034,131350502053005,131350503361-bg_centroid,7686.480679889047,Gwinett_GA,,33.9611432,-84.2203854,34.0104582,-84.1619658,,157,25,132,144,115,0,1,14,0,14,1206777.4667425803,15.544749937821123,1,1.0
371625,131350502053006,131350503361-bg_centroid,7740.664204183772,Gwinett_GA,,33.9611432,-84.2203854,34.0072495,-84.1574858,,323,31,292,293,219,28,1,30,0,15,2500234.5379513586,15.848327962633611,1,1.0
372216,131350502053007,131350503361-bg_centroid,7944.029686173022,Gwinett_GA,,33.9611432,-84.2203854,34.0081613,-84.1555154,,64,9,55,59,31,8,0,11,2,7,508417.8999150734,17.04157937249123,1,1.0
372807,131350502053008,131350503361-bg_centroid,8419.625361391718,Gwinett_GA,,33.9611432,-84.2203854,34.0076088,-84.1482836,,62,9,53,59,52,0,0,1,0,6,522016.7724062865,20.1947397762554,1,1.0
373398,131350502151002,131350503361-bg_centroid,8230.91302919485,Gwinett_GA,,33.9611432,-84.2203854,33.9690494,-84.1316456,,922,177,745,841,176,271,0,304,0,90,7588901.812917652,18.879194008107806,1,1.0
373989,131350502151003,131350503361-bg_centroid,7890.539837781526,Gwinett_GA,,33.9611432,-84.2203854,33.9691583,-84.1353733,,42,5,37,41,0,4,0,34,0,3,331402.67318682413,16.71928372852285,1,1.0
374580,131350502151004,131350503361-bg_centroid,7773.912652716321,Gwinett_GA,,33.9611432,-84.2203854,33.9677576,-84.1364692,,33,10,23,32,3,3,0,18,0,8,256539.1175396386,16.037539338149404,1,1.0
375171,131350502151005,131350503361-bg_centroid,7852.691616144565,Gwinett_GA,,33.9611432,-84.2203854,33.967639,-84.1355979,,31,7,24,29,2,5,0,17,0,5,243433.44010048153,16.49492369941534,1,1.0
375762,131350502151006,131350503361-bg_centroid,7953.353653169082,Gwinett_GA,,33.9611432,-84.2203854,33.9697685,-84.1347737,,40,7,33,39,9,13,0,16,0,1,318134.14612676325,17.098392173686598,1,1.0
376353,131350502151009,131350503361-bg_centroid,7877.705945221354,Gwinett_GA,,33.9611432,-84.2203854,33.9628432,-84.1349927,,14,10,4,9,2,1,0,3,0,3,110287.88323309895,16.64286595365782,1,1.0
377329,131350502151014,131350507572-bg_centroid,10229.588882979053,Gwinett_GA,,33.9051922,-84.0311003,33.9575087,-84.1223047,,15,1,14,6,0,5,0,0,0,1,153443.83324468578,38.532289294667464,1,1.0
377920,131350502151015,131350507572-bg_centroid,10560.633911254828,Gwinett_GA,,33.9051922,-84.0311003,33.9566494,-84.1273098,,9,2,7,8,2,1,0,3,0,2,95045.70520129346,43.36551526408841,1,1.0
378126,131350502151018,131350503361-bg_centroid,8209.649527221743,Gwinett_GA,,33.9611432,-84.2203854,33.9566948,-84.1315338,,3,0,3,3,0,2,0,1,0,0,24628.94858166523,18.736441472327943,1,1.0
379102,131350502152001,131350507572-bg_centroid,9530.042138471144,Gwinett_GA,,33.9051922,-84.0311003,33.9739945,-84.0927,,40,1,39,37,14,23,0,0,0,0,381201.6855388458,30.017792742043635,1,1.0
379693,131350502152006,131350507572-bg_centroid,10098.539106495007,Gwinett_GA,,33.9051922,-84.0311003,33.9730345,-84.1038759,,332,28,304,317,31,44,0,224,0,18,3352714.983356342,36.77130482681181,1,1.0
380284,131350502152009,131350507572-bg_centroid,11194.337490315818,Gwinett_GA,,33.9051922,-84.0311003,33.9774091,-84.1156473,,144,8,136,141,28,19,0,94,0,0,1611984.5986054777,54.373005877208335,1,1.0
380875,131350502152013,131350507572-bg_centroid,10256.793384073768,Gwinett_GA,,33.9051922,-84.0311003,33.9685141,-84.1119452,,42,2,40,37,7,30,0,0,0,0,430785.32213109825,38.90829000688896,1,1.0
381466,131350502152021,131350507572-bg_centroid,10201.886567362875,Gwinett_GA,,33.9051922,-84.0311003,33.9656651,-84.1142632,,664,109,555,652,180,220,0,172,0,80,6774052.68072895,38.15314186223325,1,1.0
381672,131350502181000,131350503361-bg_centroid,8354.878280314537,Gwinett_GA,,33.9611432,-84.2203854,34.0001386,-84.1429328,,478,44,434,429,278,97,0,42,0,12,3993631.8179903487,19.73335614265779,1,1.0
382263,131350502181001,131350503361-bg_centroid,8361.60923651903,Gwinett_GA,,33.9611432,-84.2203854,33.9978166,-84.1412179,,44,32,12,43,7,0,4,3,0,29,367910.80640683736,19.7808253815025,1,1.0
382854,131350502181002,131350503361-bg_centroid,8473.653519639973,Gwinett_GA,,33.9611432,-84.2203854,33.9984122,-84.1402271,,17,3,14,16,6,5,0,2,0,3,144052.10983387954,20.58798701721377,1,1.0
383445,131350502181003,131350503361-bg_centroid,8313.779631178333,Gwinett_GA,,33.9611432,-84.2203854,33.9962879,-84.1408038,,10,3,7,8,5,0,0,3,0,0,83137.79631178333,19.445974191840946,1,1.0
384036,131350502181004,131350503361-bg_centroid,8228.783708896855,Gwinett_GA,,33.9611432,-84.2203854,33.9971077,-84.1423909,,57,53,4,29,0,0,0,4,0,25,469040.67140712077,18.864849947090786,1,1.0
384627,131350502181005,131350503361-bg_centroid,8036.598126195244,Gwinett_GA,,33.9611432,-84.2203854,33.9967634,-84.1445481,,324,184,140,320,67,45,0,27,0,181,2603857.792887259,17.614085835994427,1,1.0
385218,131350502181006,131350503361-bg_centroid,7626.030439289823,Gwinett_GA,,33.9611432,-84.2203854,33.9935705,-84.1475107,,319,151,168,296,79,20,0,76,0,121,2432703.710133454,15.212918661081789,1,1.0
385809,131350502181007,131350503361-bg_centroid,7604.828060655072,Gwinett_GA,,33.9611432,-84.2203854,33.9924778,-84.1470779,,49,21,28,36,4,1,0,21,0,10,372636.5749720985,15.098217595838127,1,1.0
386400,131350502181008,131350503361-bg_centroid,7322.242698646519,Gwinett_GA,,33.9611432,-84.2203854,33.9917793,-84.1500946,,18,14,4,17,1,0,2,3,0,11,131800.36857563735,13.64955081447121,1,1.0
386991,131350502181009,131350503361-bg_centroid,7633.761930343505,Gwinett_GA,,33.9611432,-84.2203854,33.9932293,-84.1471967,,46,11,35,35,21,3,1,10,0,0,351153.04879580124,15.254961103360655,1,1.0
387582,131350502181010,131350503361-bg_centroid,7621.067797984538,Gwinett_GA,,33.9611432,-84.2203854,33.9916978,-84.1464042,,68,12,56,59,12,0,0,44,0,3,518232.61026294855,15.185993795701574,1,1.0
388173,131350502181012,131350503361-bg_centroid,7207.108198943338,Gwinett_GA,,33.9611432,-84.2203854,33.9897734,-84.1502654,,103,56,47,82,45,0,4,5,0,28,742332.1444911638,13.099955714034364,1,1.0
388764,131350502181013,131350503361-bg_centroid,7123.674551940554,Gwinett_GA,,33.9611432,-84.2203854,33.9911099,-84.1521037,,23,16,7,15,4,3,1,1,0,6,163844.51469463273,12.715565128910889,1,1.0
389355,131350502181014,131350503361-bg_centroid,6971.754140988063,Gwinett_GA,,33.9611432,-84.2203854,33.9888893,-84.1525858,,5,5,0,5,0,0,3,0,0,2,34858.77070494032,12.044380316763679,1,1.0
389946,131350502181015,131350503361-bg_centroid,6891.175468380712,Gwinett_GA,,33.9611432,-84.2203854,33.9864544,-84.1521715,,11,2,9,7,0,3,0,3,0,1,75802.93015218784,11.702883648949047,1,1.0
390537,131350502181016,131350503361-bg_centroid,7053.27470680835,Gwinett_GA,,33.9611432,-84.2203854,33.9877971,-84.1509766,,11,11,0,8,0,0,0,0,0,8,77586.02177489185,12.40001039049185,1,1.0
391128,131350502181017,131350503361-bg_centroid,6982.637456145426,Gwinett_GA,,33.9611432,-84.2203854,33.9852181,-84.1504492,,79,21,58,79,4,25,0,30,0,20,551628.3590354887,12.091261896796086,1,1.0
391719,131350502181018,131350503361-bg_centroid,7311.57386257962,Gwinett_GA,,33.9611432,-84.2203854,33.9829694,-84.1455927,,395,120,275,347,194,35,1,56,0,61,2888071.67571895,13.597668251476849,1,1.0
392310,131350502181019,131350503361-bg_centroid,7507.78189058156,Gwinett_GA,,33.9611432,-84.2203854,33.984919,-84.1441834,,46,12,34,37,28,4,0,3,0,2,345357.9669667518,14.584154647375746,1,1.0
392901,131350502181020,131350503361-bg_centroid,7412.98195130068,Gwinett_GA,,33.9611432,-84.2203854,33.9887522,-84.1472127,,22,6,16,19,5,2,0,8,0,4,163085.60292861494,14.098894464458441,1,1.0
393492,131350502181021,131350503361-bg_centroid,7279.593235244401,Gwinett_GA,,33.9611432,-84.2203854,33.9877774,-84.1482703,,11,8,3,10,7,0,0,0,0,3,80075.5255876884,13.443325007575398,1,1.0
394083,131350502181022,131350503361-bg_centroid,7424.631588526265,Gwinett_GA,,33.9611432,-84.2203854,33.9882882,-84.1468226,,14,9,5,13,2,0,2,2,0,7,103944.8422393677,14.15764522241875,1,1.0
394674,131350502181023,131350503361-bg_centroid,7585.00902581441,Gwinett_GA,,33.9611432,-84.2203854,33.9878716,-84.1447072,,146,12,134,137,12,22,4,99,0,0,1107411.317768904,14.991782318088903,1,1.0
395265,131350502182000,131350503361-bg_centroid,8463.390948371594,Gwinett_GA,,33.9611432,-84.2203854,33.9926165,-84.1368161,,20,5,15,17,9,0,0,6,0,2,169267.8189674319,20.512705638733813,1,1.0
395856,131350502182001,131350503361-bg_centroid,8368.966424242559,Gwinett_GA,,33.9611432,-84.2203854,33.9914594,-84.1373145,,38,8,30,31,19,1,0,8,1,2,318020.7241212172,19.83284166946822,1,1.0
396447,131350502182002,131350503361-bg_centroid,8464.935429752953,Gwinett_GA,,33.9611432,-84.2203854,33.9886388,-84.1347837,,165,28,137,153,74,29,0,34,0,16,1396714.3459092374,20.52401760400439,1,1.0
397038,131350502182003,131350503361-bg_centroid,8584.187497454639,Gwinett_GA,,33.9611432,-84.2203854,33.9918481,-84.1349721,,8,0,8,7,3,4,0,0,0,0,68673.49997963711,21.41653610612871,1,1.0
397629,131350502182004,131350503361-bg_centroid,8627.88739972196,Gwinett_GA,,33.9611432,-84.2203854,33.9905898,-84.1338184,,8,3,5,8,5,3,0,0,0,0,69023.09919777568,21.75322909085587,1,1.0
398220,131350502182005,131350503361-bg_centroid,8210.9646522635,Gwinett_GA,,33.9611432,-84.2203854,33.9866858,-84.1368388,,9,5,4,9,4,0,0,0,0,5,73898.6818703715,18.74523916560924,1,1.0
398811,131350502182006,131350503361-bg_centroid,7845.167510833808,Gwinett_GA,,33.9611432,-84.2203854,33.9858719,-84.1407063,,121,35,86,100,69,6,0,11,0,14,949265.2688108907,16.450681692604867,1,1.0
399402,131350502182007,131350503361-bg_centroid,8391.174258630232,Gwinett_GA,,33.9611432,-84.2203854,33.9831933,-84.1333609,,141,38,103,135,87,3,1,15,0,29,1183155.5704668628,19.990685050599176,1,1.0
399993,131350502182008,131350503361-bg_centroid,8338.421108877508,Gwinett_GA,,33.9611432,-84.2203854,33.9844085,-84.1344231,,37,27,10,28,9,1,0,0,0,18,308521.5810284678,19.617773168291546,1,1.0
400584,131350502182009,131350503361-bg_centroid,8673.052231252528,Gwinett_GA,,33.9611432,-84.2203854,33.9859573,-84.131218,,43,14,29,41,23,0,5,11,0,2,372941.2459438587,22.106772177799492,1,1.0
401175,131350502182010,131350503361-bg_centroid,8478.98146617484,Gwinett_GA,,33.9611432,-84.2203854,33.9850985,-84.1330917,,30,11,19,27,11,1,0,4,0,11,254369.44398524522,20.62717920473484,1,1.0
401766,131350502182011,131350503361-bg_centroid,7890.43423904508,Gwinett_GA,,33.9611432,-84.2203854,33.9826632,-84.1388498,,162,18,144,159,49,30,0,70,0,10,1278250.346725303,16.71865352486216,1,1.0
402357,131350502182012,131350503361-bg_centroid,7760.004201382824,Gwinett_GA,,33.9611432,-84.2203854,33.9816482,-84.1399494,,31,0,31,30,15,4,0,11,0,0,240560.13024286754,15.958115365500307,1,1.0
402948,131350502182013,131350503361-bg_centroid,8250.871163531354,Gwinett_GA,,33.9611432,-84.2203854,33.9908255,-84.1383781,,27,4,23,23,9,11,1,2,0,0,222773.52141534656,19.014172326922044,1,1.0
403539,131350502183000,131350503361-bg_centroid,8435.286503380614,Gwinett_GA,,33.9611432,-84.2203854,33.9948969,-84.1384595,,124,6,118,116,53,14,0,46,0,3,1045975.5264191962,20.30795084548838,1,1.0
404130,131350502183001,131350503361-bg_centroid,8502.019858175358,Gwinett_GA,,33.9611432,-84.2203854,33.9940601,-84.1371637,,78,22,56,66,23,5,0,28,0,10,663157.5489376779,20.797509417987413,1,1.0
404721,131350502183002,131350503361-bg_centroid,8088.331433467473,Gwinett_GA,,33.9611432,-84.2203854,33.9915578,-84.1407053,,304,93,211,283,133,32,5,58,0,55,2458852.755774112,17.942376985181603,1,1.0
405312,131350502183003,131350503361-bg_centroid,7919.421661403204,Gwinett_GA,,33.9611432,-84.2203854,33.9899698,-84.1418513,,39,24,15,30,13,0,6,2,1,8,308857.4447947249,16.892542646507483,1,1.0
405903,131350502183004,131350503361-bg_centroid,7743.6132258645075,Gwinett_GA,,33.9611432,-84.2203854,33.9907757,-84.14439,,58,35,23,54,11,5,0,10,0,28,449129.56710014143,15.865019745863066,1,1.0
406494,131350502183005,131350503361-bg_centroid,7810.564077490781,Gwinett_GA,,33.9611432,-84.2203854,33.9904157,-84.1433881,,18,8,10,15,4,2,0,3,0,6,140590.15339483405,16.248735160765744,1,1.0
407085,131350502183006,131350503361-bg_centroid,7687.77555187889,Gwinett_GA,,33.9611432,-84.2203854,33.9898914,-84.1445634,,40,0,40,35,15,7,0,12,0,1,307511.0220751556,15.551936541002071,1,1.0
407676,131350502183007,131350503361-bg_centroid,8197.105517373371,Gwinett_GA,,33.9611432,-84.2203854,33.9888969,-84.1380318,,16,2,14,15,10,3,0,0,0,2,131153.68827797394,18.652733991886986,1,1.0
408267,131350502183008,131350503361-bg_centroid,7967.011910941313,Gwinett_GA,,33.9611432,-84.2203854,33.9884566,-84.1405109,,75,27,48,64,35,7,1,9,0,12,597525.8933205984,17.181956785555336,1,1.0
408858,131350502183009,131350503361-bg_centroid,7661.886998293266,Gwinett_GA,,33.9611432,-84.2203854,33.9889644,-84.1443694,,69,11,58,61,16,13,1,30,0,1,528670.2028822353,15.40888258906238,1,1.0
409449,131350502191000,131350503361-bg_centroid,7625.468750109485,Gwinett_GA,,33.9611432,-84.2203854,34.0035374,-84.1553795,,24,5,19,19,15,4,0,0,0,0,183011.25000262764,15.209868815984617,1,1.0
410040,131350502191001,131350503361-bg_centroid,7236.937562493219,Gwinett_GA,,33.9611432,-84.2203854,34.0011565,-84.158484,,50,6,44,44,35,4,0,5,0,0,361846.8781246609,13.240185640680018,1,1.0
410631,131350502191002,131350503361-bg_centroid,7132.41410496409,Gwinett_GA,,33.9611432,-84.2203854,34.0021102,-84.1608636,,13,6,7,7,4,1,0,1,0,1,92721.38336453318,12.755294820960845,1,1.0
411222,131350502191004,131350503361-bg_centroid,7286.056286347602,Gwinett_GA,,33.9611432,-84.2203854,33.9986036,-84.1555533,,436,31,405,406,144,79,0,171,0,12,3176720.5408475543,13.474374754410439,1,1.0
411813,131350502192000,131350503361-bg_centroid,7088.448813269918,Gwinett_GA,,33.9611432,-84.2203854,33.9955121,-84.1556406,,78,3,75,76,32,23,0,20,0,1,552899.0074350536,12.556680842331017,1,1.0
412404,131350502192001,131350503361-bg_centroid,6631.098009511039,Gwinett_GA,,33.9611432,-84.2203854,33.9902636,-84.15763,,1012,132,880,948,299,295,0,275,0,79,6710671.185625171,10.665342744059519,1,1.0
412995,131350502192002,131350503361-bg_centroid,6651.485125423203,Gwinett_GA,,33.9611432,-84.2203854,33.9955865,-84.1614082,,17,5,12,13,6,3,0,1,0,3,113075.24713219445,10.743240424054221,1,1.0
413586,131350502192003,131350503361-bg_centroid,6453.353108731961,Gwinett_GA,,33.9611432,-84.2203854,33.9968763,-84.165237,,241,28,213,213,94,85,3,22,0,9,1555258.0992044024,10.009680428179271,1,1.0
414177,131350502192004,131350503361-bg_centroid,6541.591884810306,Gwinett_GA,,33.9611432,-84.2203854,33.9969087,-84.1640574,,72,11,61,68,31,19,0,15,0,3,470994.615706342,10.329975230434915,1,1.0
414768,131350502192005,131350503361-bg_centroid,6457.097253539656,Gwinett_GA,,33.9611432,-84.2203854,33.9952686,-84.1637259,,60,1,59,57,29,18,0,9,0,1,387425.83521237934,10.023067198547324,1,1.0
415359,131350502192006,131350503361-bg_centroid,6606.560238203729,Gwinett_GA,,33.9611432,-84.2203854,33.9969814,-84.1632387,,41,1,40,41,17,14,1,8,0,1,270868.96976635285,10.572334365523353,1,1.0
415950,131350502192007,131350503361-bg_centroid,7150.748033976209,Gwinett_GA,,33.9611432,-84.2203854,33.9938018,-84.1535809,,89,17,72,83,14,29,0,32,0,8,636416.5750238826,12.839044014183436,1,1.0
416541,131350502192009,131350503361-bg_centroid,7306.181409605927,Gwinett_GA,,33.9611432,-84.2203854,33.9939924,-84.1517634,,3,1,2,0,0,0,0,0,0,0,21918.54422881778,13.57151982173083,1,1.0
417132,131350502193000,131350503361-bg_centroid,7849.933015996119,Gwinett_GA,,33.9611432,-84.2203854,34.0015723,-84.1505932,,560,47,513,534,270,96,1,147,0,20,4395962.488957827,16.478689234563483,1,1.0
417723,131350502193001,131350503361-bg_centroid,8108.440403430464,Gwinett_GA,,33.9611432,-84.2203854,34.0024913,-84.1479496,,39,7,32,23,19,0,1,2,0,1,316229.1757337881,18.071630431574988,1,1.0
418314,131350502193002,131350503361-bg_centroid,7870.171896405768,Gwinett_GA,,33.9611432,-84.2203854,34.0042034,-84.1526429,,49,15,34,35,9,4,0,20,0,2,385638.42292388267,16.598168228938476,1,1.0
418905,131350502193003,131350503361-bg_centroid,7896.3019394788125,Gwinett_GA,,33.9611432,-84.2203854,34.0049585,-84.15299,,31,9,22,28,15,2,2,2,2,5,244785.3601238432,16.75370746517622,1,1.0
419496,131350502193005,131350503361-bg_centroid,7927.4988212448225,Gwinett_GA,,33.9611432,-84.2203854,34.0056102,-84.15318,,13,3,10,12,12,0,0,0,0,0,103057.48467618269,16.941317125954146,1,1.0
420087,131350502193006,131350503361-bg_centroid,8337.885395658275,Gwinett_GA,,33.9611432,-84.2203854,34.0030824,-84.1454238,,4,0,4,4,4,0,0,0,0,0,33351.5415826331,19.614022114729227,1,1.0
420678,131350502193008,131350503361-bg_centroid,8105.566399536524,Gwinett_GA,,33.9611432,-84.2203854,34.0016799,-84.1473235,,4,1,3,4,2,1,0,0,0,1,32422.265598146096,18.053100464134676,1,1.0
421269,131350502193009,131350503361-bg_centroid,8112.673587337854,Gwinett_GA,,33.9611432,-84.2203854,34.0001873,-84.1460601,,10,0,10,10,8,0,0,2,0,0,81126.73587337854,18.098958274491867,1,1.0
421860,131350502193012,131350503361-bg_centroid,7540.75684103387,Gwinett_GA,,33.9611432,-84.2203854,33.9956466,-84.1499818,,14,4,10,12,6,2,0,0,0,4,105570.59577447418,14.756832476379351,1,1.0
422451,131350502211002,131350503361-bg_centroid,5889.311147427535,Gwinett_GA,,33.9611432,-84.2203854,33.9782572,-84.1599482,,15,5,10,11,4,1,0,0,0,6,88339.66721141302,8.184281448270768,1,1.0
423042,131350502211005,131350503361-bg_centroid,6204.417216514641,Gwinett_GA,,33.9611432,-84.2203854,33.9727711,-84.1545846,,5,1,4,3,1,0,0,2,0,0,31022.086082573205,9.158605326119051,1,1.0
423633,131350502211007,131350503361-bg_centroid,6028.936249455361,Gwinett_GA,,33.9611432,-84.2203854,33.9711565,-84.1561355,,25,11,14,18,3,3,0,7,0,5,150723.406236384,8.602520227665503,1,1.0
424224,131350502211009,131350503361-bg_centroid,5863.539958030881,Gwinett_GA,,33.9611432,-84.2203854,33.973367,-84.1585355,,30,3,27,25,3,12,1,5,0,4,175906.19874092643,8.109338340375658,1,1.0
424815,131350502211010,131350503361-bg_centroid,6086.571921675834,Gwinett_GA,,33.9611432,-84.2203854,33.9699994,-84.155256,,489,82,407,450,87,134,0,188,0,41,2976333.669699483,8.781335611048636,1,1.0
425406,131350502211011,131350503361-bg_centroid,6502.264177349291,Gwinett_GA,,33.9611432,-84.2203854,33.9676622,-84.1503194,,680,221,459,583,161,203,0,122,0,97,4421539.640597518,10.185974120924358,1,1.0
425997,131350502211012,131350503361-bg_centroid,5886.603261997942,Gwinett_GA,,33.9611432,-84.2203854,33.9705157,-84.1575629,,164,14,150,153,38,36,2,68,0,9,965402.9349676626,8.176374412879447,1,1.0
426588,131350502211013,131350503361-bg_centroid,5882.089122889904,Gwinett_GA,,33.9611432,-84.2203854,33.9713311,-84.1577973,,125,27,98,108,14,14,0,63,0,17,735261.1403612379,8.16321008852154,1,1.0
427179,131350502212000,131350503361-bg_centroid,5662.687365216187,Gwinett_GA,,33.9611432,-84.2203854,33.9703606,-84.1599968,,364,100,264,342,128,66,2,78,0,68,2061218.2009386919,7.548290140133094,1,1.0
427770,131350502212001,131350503361-bg_centroid,6014.95493654188,Gwinett_GA,,33.9611432,-84.2203854,33.9671962,-84.1555737,,32,18,14,20,7,3,0,3,0,7,192478.55796934015,8.559694661686017,1,1.0
428361,131350502212002,131350503361-bg_centroid,6052.037099385779,Gwinett_GA,,33.9611432,-84.2203854,33.9648601,-84.1549161,,105,35,70,105,51,21,1,13,0,19,635463.8954355067,8.673749448565099,1,1.0
428952,131350502212003,131350503361-bg_centroid,6148.339517314685,Gwinett_GA,,33.9611432,-84.2203854,33.9666944,-84.1540548,,47,5,42,40,13,7,0,15,1,4,288971.95731379016,8.977098558226619,1,1.0
429543,131350502212004,131350503361-bg_centroid,6140.977463340374,Gwinett_GA,,33.9611432,-84.2203854,33.9647511,-84.1539408,,65,26,39,62,32,10,1,2,0,17,399163.5351171243,8.953538455078927,1,1.0
430134,131350502212005,131350503361-bg_centroid,5810.294994353442,Gwinett_GA,,33.9611432,-84.2203854,33.9602563,-84.1573949,,20,8,12,18,9,0,1,2,0,6,116205.89988706884,7.956667497249745,1,1.0
430725,131350502212006,131350503361-bg_centroid,5829.818666807243,Gwinett_GA,,33.9611432,-84.2203854,33.9631107,-84.1572176,,224,66,158,202,69,40,1,53,0,39,1305879.3813648224,8.01231166238851,1,1.0
431316,131350502212007,131350503361-bg_centroid,6657.599405444062,Gwinett_GA,,33.9611432,-84.2203854,33.9638849,-84.1482729,,503,155,348,454,129,84,0,123,0,118,3348772.500938363,10.766713356608923,1,1.0
431907,131350502212008,131350503361-bg_centroid,6960.275295417308,Gwinett_GA,,33.9611432,-84.2203854,33.967336,-84.145284,,78,12,66,69,8,21,0,40,0,0,542901.47304255,11.995130349035277,1,1.0
432498,131350502212009,131350503361-bg_centroid,6759.878733042504,Gwinett_GA,,33.9611432,-84.2203854,33.9644372,-84.1471956,,192,87,105,156,73,8,5,28,0,42,1297896.7167441607,11.167059539679606,1,1.0
433089,131350502212012,131350503361-bg_centroid,6310.374773510825,Gwinett_GA,,33.9611432,-84.2203854,33.9612467,-84.1519633,,136,42,94,123,30,22,0,40,0,31,858210.9691974722,9.511636315202264,1,1.0
433680,131350502221000,131350503361-bg_centroid,8688.27982462781,Gwinett_GA,,33.9611432,-84.2203854,33.9814703,-84.1294129,,72,9,63,69,43,0,0,17,0,9,625556.1473732024,22.22726194761945,1,1.0
434271,131350502221001,131350503361-bg_centroid,8693.112009540517,Gwinett_GA,,33.9611432,-84.2203854,33.9825662,-84.1297242,,34,8,26,31,26,0,2,0,0,3,295565.8083243776,22.265634159546,1,1.0
434862,131350502221002,131350503361-bg_centroid,8542.902323326874,Gwinett_GA,,33.9611432,-84.2203854,33.9819288,-84.1311999,,35,1,34,35,29,0,1,5,0,0,299001.5813164406,21.103236452219438,1,1.0
435453,131350502221003,131350503361-bg_centroid,8512.282396783348,Gwinett_GA,,33.9611432,-84.2203854,33.9783601,-84.1304438,,76,2,74,76,42,0,0,32,0,2,646933.4621555344,20.873835779496524,1,1.0
