,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
1494623,131350505212000,131350505213-bg_centroid,1115.011927796359,Gwinett_GA,,33.9355385,-83.997319,33.9444942,-84.0027561,,344,55,289,310,211,49,1,21,0,28,383564.1031619475,1.488856525912868,1,1.0
1495214,131350505212001,131350505213-bg_centroid,1323.4145985999269,Gwinett_GA,,33.9355385,-83.997319,33.9460265,-84.0041006,,47,21,26,38,24,1,8,0,0,5,62200.486134196566,1.6038366089604843,1,1.0
1495805,131350505212003,131350505213-bg_centroid,1189.2308351491697,Gwinett_GA,,33.9355385,-83.997319,33.9410607,-84.0083588,,279,58,221,254,131,78,0,22,0,23,331795.4030066184,1.528827584820526,1,1.0
1496396,131350505212004,131350505213-bg_centroid,1580.9652655059274,Gwinett_GA,,33.9355385,-83.997319,33.938422,-84.0141001,,272,79,193,236,114,52,0,24,0,46,430022.5522176123,1.758273705455171,1,1.0
1496987,131350505213000,131350505213-bg_centroid,557.958319122902,Gwinett_GA,,33.9355385,-83.997319,33.9397612,-83.9940518,,365,99,266,353,99,165,4,17,0,68,203654.78647985923,1.220384126174569,1,1.0
1497578,131350505213001,131350505213-bg_centroid,740.9802914243027,Gwinett_GA,,33.9355385,-83.997319,33.9421653,-83.9964739,,42,14,28,35,18,10,3,0,0,4,31121.172239820713,1.3027744226559197,1,1.0
1498169,131350505213002,131350505213-bg_centroid,561.5490596192301,Gwinett_GA,,33.9355385,-83.997319,33.9405603,-83.9979628,,71,21,50,66,40,4,6,2,0,14,39869.983232965336,1.2219493326677082,1,1.0
1498760,131350505213003,131350505213-bg_centroid,415.4480027316154,Gwinett_GA,,33.9355385,-83.997319,33.9392747,-83.9973286,,37,7,30,33,25,6,0,0,0,2,15371.57610106977,1.1598561454239804,1,1.0
1499351,131350505213004,131350505213-bg_centroid,174.01683118597677,Gwinett_GA,,33.9355385,-83.997319,33.9360692,-83.9955445,,43,9,34,30,9,15,0,5,0,1,7482.723740997001,1.0640858463743585,1,1.0
1499942,131350505213005,131350505213-bg_centroid,21.240984191383976,Gwinett_GA,,33.9355385,-83.997319,33.9353494,-83.9972864,,83,27,56,67,28,27,0,3,0,9,1763.00168788487,1.007610878993279,1,1.0
