,id_dest,H7X001
2467,410470016022,46
2468,410470016022,199
2469,410470016022,28
2470,410470016022,21
2471,410470016022,168
2472,410470016022,696
2473,410470016022,15
2474,410470016022,17
2475,poll_2016_6,2
2476,410470016022,24
2477,poll_2016_6,21
2478,poll_2016_6,63
2479,410470016022,15
2480,410470016022,25
2481,410470016022,45
2482,410470016022,14
2483,410470016022,198
2484,410470016022,18
2485,poll_2016_6,306
2486,poll_2016_6,31
2487,poll_2016_6,24
2488,poll_2016_6,144
2489,poll_2016_6,215
2490,poll_2016_6,2
2491,poll_2016_6,57
2492,poll_2016_6,139
2493,poll_2016_6,11
2494,poll_2016_6,110
2495,410470016022,155
2496,410470016022,246
2497,poll_2016_6,54
2498,410470016042,45
2499,410470016042,734
2500,410470016042,35
2501,410470016042,19
2502,410470016042,110
2503,410470016042,57
2504,410470016042,60
2505,410470016042,425
2506,410470016042,58
2507,410470016042,62
2508,410470016042,272
2509,poll_2016_6,195
2510,poll_2016_6,33
2511,poll_2016_6,11
2512,poll_2016_6,4
2513,410470016042,9
2514,poll_2016_6,153
2515,poll_2016_6,27
2516,410470016042,60
2517,410470016042,31
2518,410470016042,21
2519,poll_2016_6,83
2520,poll_2016_6,2
2521,poll_2016_6,109
2522,410470016042,16
2523,410470016042,52
2524,410470016042,105
2525,410470016042,118
2526,410470016042,324
2527,poll_2016_6,64
2528,poll_2016_6,106
2529,poll_2016_6,51
2530,poll_2016_6,214
2531,410470016042,322
2532,410470016042,315
2533,poll_2016_1,322
2534,poll_2016_6,288
2535,poll_2016_1,11
2536,poll_2016_1,42
2537,poll_2016_1,23
2538,poll_2016_1,76
2539,poll_2016_6,32
2540,poll_2016_1,862
2541,poll_2016_1,99
2542,school_523,237
2543,poll_2016_1,17
2544,school_523,2
2545,poll_2016_3,45
2546,poll_2016_3,64
2547,school_523,77
2548,school_523,29
2549,school_523,21
2550,school_523,98
2551,school_523,51
2552,school_523,113
2553,school_523,63
2554,school_523,23
2555,school_523,33
2556,school_523,10
2557,school_523,13
2558,school_523,42
2559,410470021022,28
2560,410470021022,153
2561,poll_2016_4,7
2562,school_523,602
2563,410470021022,111
2564,410470021022,40
2565,410470021022,198
2566,poll_2016_3,11
2567,poll_2016_3,36
2568,poll_2016_3,13
2569,poll_2016_3,23
2570,poll_2016_4,194
2571,poll_2016_4,128
2572,poll_2016_4,66
2573,poll_2016_4,90
2574,poll_2016_4,48
2575,poll_2016_4,10
2576,poll_2016_4,36
2577,poll_2016_4,560
2578,poll_2016_4,422
2579,poll_2016_4,374
2580,poll_2016_4,393
2581,poll_2016_4,125
2582,poll_2016_4,109
2583,poll_2016_4,13
2584,410470021022,22
2585,school_523,177
2586,410470021022,128
2587,school_523,138
2588,410470021022,154
2589,school_523,12
2590,410470021022,41
2591,410470021022,78
2592,410470021022,129
2593,410470021022,94
2594,poll_2016_4,64
2595,poll_2016_4,34
2596,school_523,72
2597,410470021022,325
2598,school_523,176
2599,poll_2016_3,64
2600,poll_2016_3,49
2601,poll_2016_3,5
2602,poll_2016_3,4
2603,poll_2016_3,132
2604,poll_2016_3,21
2605,poll_2016_3,2
2606,poll_2016_3,2
2607,poll_2016_4,43
2608,poll_2016_4,94
2609,poll_2016_3,7
2610,poll_2016_3,3
2611,poll_2016_3,16
2612,poll_2016_6,56
2613,poll_2016_6,72
2614,poll_2016_6,331
2615,410470016042,162
2616,410470016022,100
2617,410470016042,124
2618,410470016022,166
2619,410470016022,148
2620,410470016022,81
2621,poll_2016_6,64
2622,poll_2016_6,5
2623,poll_2016_6,5
2624,poll_2016_6,6
2625,410470016042,30
2626,410470016042,30
2627,poll_2016_6,143
2628,poll_2016_6,7
2629,poll_2016_6,9
2630,poll_2016_6,5
2631,poll_2016_6,2
2632,poll_2016_6,52
2633,school_523,36
2634,poll_2016_6,13
2635,school_523,130
2636,school_523,71
2637,school_523,10
2638,school_523,12
2639,school_523,5
2640,school_523,20
2641,school_523,61
2642,school_523,5
2643,school_523,12
2644,school_523,32
2645,school_523,53
2646,school_523,12
2647,school_523,37
2648,poll_2016_6,8
2649,poll_2016_6,13
2650,poll_2016_4,138
2651,poll_2016_4,265
2652,school_523,384
2653,school_523,11
2654,poll_2016_1,94
2655,poll_2016_1,15
2656,poll_2016_1,57
2657,poll_2016_1,72
2658,poll_2016_3,23
2659,poll_2016_3,65
2660,poll_2016_3,76
2661,poll_2016_3,49
2662,poll_2016_3,256
2663,poll_2016_3,7
2664,poll_2016_3,26
2665,poll_2016_3,32
2666,poll_2016_1,99
2667,poll_2016_1,58
2668,poll_2016_3,47
2669,poll_2016_3,5
2670,poll_2016_3,42
2671,poll_2016_1,2
2672,poll_2016_1,79
2673,poll_2016_1,159
2674,poll_2016_1,42
2675,poll_2016_3,147
2676,poll_2016_1,463
2677,poll_2016_1,4
2678,poll_2016_1,178
2679,poll_2016_3,300
2680,poll_2016_1,34
2681,poll_2016_1,177
2682,poll_2016_4,7
2683,poll_2016_1,74
2684,poll_2016_3,60
2685,poll_2016_3,224
2686,poll_2016_3,98
2687,poll_2016_3,13
2688,poll_2016_3,2
2689,poll_2016_3,64
2690,poll_2016_3,20
2691,poll_2016_3,28
2692,poll_2016_1,12
2693,poll_2016_1,52
2694,poll_2016_1,9
2695,poll_2016_1,4
2696,poll_2016_1,120
2697,poll_2016_1,15
2698,poll_2016_1,5
2699,poll_2016_1,2
2700,poll_2016_1,99
2701,poll_2016_1,24
2702,poll_2016_1,3
2703,poll_2016_1,126
2704,poll_2016_1,3
2705,poll_2016_1,105
2706,poll_2016_1,87
2707,poll_2016_1,3
2708,poll_2016_1,8
2709,poll_2016_1,18
2710,poll_2016_1,1
2711,poll_2016_1,66
2712,poll_2016_1,29
2713,poll_2016_1,22
2714,poll_2016_1,149
2715,poll_2016_1,155
2716,poll_2016_1,37
2717,poll_2016_1,36
2718,poll_2016_1,31
2719,poll_2016_1,48
2720,poll_2016_1,23
2721,poll_2016_1,73
2722,poll_2016_1,11
2723,poll_2016_1,72
2724,poll_2016_1,21
2725,poll_2016_1,52
2726,poll_2016_1,49
2727,poll_2016_1,40
2728,poll_2016_1,15
2729,poll_2016_1,9
2730,poll_2016_1,24
2731,poll_2016_1,20
2732,poll_2016_1,184
2733,poll_2016_1,37
2734,poll_2016_1,141
2735,poll_2016_1,28
2736,410470016022,58
2737,poll_2016_1,47
2738,410470016022,332
2739,poll_2016_1,72
2740,410470016042,58
2741,410470016042,37
2742,410470016042,45
2743,410470016042,228
2744,410470016042,107
2745,410470016042,36
2746,410470016042,54
2747,410470016042,25
2748,410470016042,42
2749,410470016042,41
2750,410470016022,323
2751,poll_2016_1,25
2752,poll_2016_1,26
2753,poll_2016_1,65
2754,poll_2016_1,24
2755,poll_2016_1,45
2756,poll_2016_1,17
2757,poll_2016_1,32
2758,poll_2016_1,21
2759,poll_2016_1,179
2760,poll_2016_1,51
2761,poll_2016_1,98
2762,poll_2016_1,41
2763,410470016042,26
2764,410470016042,16
2765,410470016042,71
2766,poll_2016_3,30
2767,410470016042,24
2768,410470016042,53
2769,410470016042,97
2770,poll_2016_1,39
2771,poll_2016_1,63
2772,poll_2016_1,25
2773,poll_2016_1,10
2774,poll_2016_3,67
2775,poll_2016_3,329
2776,poll_2016_1,36
2777,poll_2016_1,8
2778,poll_2016_1,60
2779,poll_2016_1,36
2780,poll_2016_1,25
2781,poll_2016_1,72
2782,poll_2016_1,16
2783,poll_2016_1,47
2784,poll_2016_1,15
2785,poll_2016_1,132
2786,poll_2016_3,23
2787,poll_2016_3,36
2788,poll_2016_3,30
2789,poll_2016_3,28
2790,poll_2016_3,20
2791,poll_2016_1,1
2792,poll_2016_1,57
2793,poll_2016_1,47
2794,poll_2016_1,12
2795,poll_2016_3,7
2796,poll_2016_3,9
2797,poll_2016_3,166
2798,poll_2016_1,284
2799,poll_2016_1,47
2800,poll_2016_1,202
2801,poll_2016_3,4
2802,poll_2016_3,30
2803,poll_2016_3,56
2804,poll_2016_3,58
2805,poll_2016_3,24
2806,poll_2016_3,33
2807,poll_2016_3,47
2808,poll_2016_3,17
2809,poll_2016_3,161
2810,poll_2016_3,56
2811,poll_2016_3,26
2812,poll_2016_3,16
2813,poll_2016_3,12
2814,poll_2016_3,24
2815,poll_2016_3,29
2816,poll_2016_1,143
2817,poll_2016_3,28
2818,poll_2016_3,74
2819,poll_2016_3,20
2820,poll_2016_3,20
2821,poll_2016_3,48
2822,poll_2016_3,54
2823,poll_2016_3,50
2824,poll_2016_3,113
2825,poll_2016_1,22
2826,poll_2016_1,21
2827,poll_2016_3,2
2828,poll_2016_3,14
2829,poll_2016_3,14
2830,poll_2016_3,19
2831,poll_2016_3,23
2832,poll_2016_3,56
2833,poll_2016_3,45
2834,poll_2016_3,20
2835,410470016022,106
2836,410470016022,86
2837,410470016022,156
2838,410470016022,78
2839,410470016022,14
2840,410470016022,15
2841,410470016022,62
2842,410470016022,83
2843,410470016022,157
2844,410470016022,42
2845,410470016022,56
2846,410470016022,38
2847,410470016022,72
2848,410470016022,11
2849,410470016022,62
2850,410470016022,51
2851,410470016022,17
2852,poll_2016_1,26
2853,410470016022,42
2854,poll_2016_1,10
2855,poll_2016_1,38
2856,poll_2016_1,79
2857,poll_2016_1,30
2858,410470016022,78
2859,410470016022,193
2860,410470016042,22
2861,410470016042,32
2862,410470016022,61
2863,410470016022,30
2864,410470016022,262
2865,410470016022,47
2866,410470016022,401
2867,410470016022,20
2868,410470016022,101
2869,410470016022,230
2870,410470016022,102
2871,410470016022,140
2872,410470016022,16
2873,410470016022,71
2874,410470016022,47
2875,410470016022,14
2876,410470016022,14
2877,410470016022,111
2878,410470016022,3
2879,poll_2016_6,118
2880,410470016022,44
2881,410470016022,72
2882,poll_2016_6,65
2883,410470016022,25
2884,410470016022,183
2885,410470016022,76
2886,410470016022,189
2887,410470016022,33
2888,410470016022,553
2889,poll_2016_6,173
2890,poll_2016_6,76
2891,410470016022,50
2892,410470016022,54
2893,410470016022,817
2894,410470016022,344
2895,poll_2016_6,46
2896,poll_2016_6,107
2897,poll_2016_6,126
2898,poll_2016_6,273
2899,410470016042,738
2900,410470016042,49
2901,410470016042,654
2902,410470016042,2
2903,410470016042,183
2904,poll_2016_6,180
2905,poll_2016_6,156
2906,410470016042,399
2907,poll_2016_6,49
2908,poll_2016_6,31
2909,410470016042,9
2910,410470016042,143
2911,410470016042,81
2912,410470016042,397
2913,410470016042,29
2914,410470016042,57
2915,410470016042,268
2916,410470016042,171
2917,410470016042,233
2918,410470016042,2
2919,poll_2016_6,36
2920,410470016042,1776
2921,410470016042,216
2922,poll_2016_6,190
2923,poll_2016_6,153
2924,410470016042,17
2925,410470016042,137
2926,410470016042,2
2927,410470016042,21
2928,410470016042,23
2929,410470016042,72
2930,410470016042,23
2931,410470016042,190
2932,410470016042,60
2933,410470016042,20
2934,poll_2016_6,122
2935,poll_2016_6,466
2936,poll_2016_1,73
2937,poll_2016_1,91
2938,poll_2016_1,60
2939,poll_2016_6,27
2940,poll_2016_6,37
2941,poll_2016_1,39
2942,poll_2016_1,154
2943,poll_2016_1,48
2944,school_523,68
2945,school_523,56
2946,poll_2016_3,49
2947,school_523,240
2948,school_523,98
2949,school_523,271
2950,school_523,44
2951,school_523,218
2952,school_523,310
2953,school_523,35
2954,school_523,20
2955,school_523,19
2956,school_523,178
2957,school_523,12
2958,school_523,18
2959,poll_2016_3,278
2960,poll_2016_3,70
2961,school_523,17
2962,poll_2016_4,39
2963,410470021022,68
2964,410470021022,66
2965,poll_2016_4,465
2966,410470021022,65
2967,poll_2016_3,172
2968,poll_2016_3,38
2969,poll_2016_3,12
2970,poll_2016_4,68
2971,poll_2016_4,188
2972,poll_2016_4,15
2973,poll_2016_4,24
2974,poll_2016_4,38
2975,poll_2016_4,146
2976,poll_2016_4,44
2977,poll_2016_4,52
2978,poll_2016_4,63
2979,poll_2016_4,76
2980,poll_2016_4,274
2981,poll_2016_4,4
2982,410470021022,432
2983,school_523,126
2984,school_523,61
2985,school_523,6
2986,school_523,28
2987,410470021022,87
2988,poll_2016_4,14
2989,poll_2016_4,3
2990,school_523,201
2991,school_523,109
2992,poll_2016_3,5
2993,poll_2016_3,2
2994,poll_2016_3,53
2995,poll_2016_3,12
2996,poll_2016_3,2
2997,poll_2016_3,41
2998,poll_2016_3,11
2999,poll_2016_4,102
3000,poll_2016_4,8
3001,poll_2016_4,7
3002,poll_2016_4,25
3003,poll_2016_3,7
3004,poll_2016_3,1
3005,poll_2016_3,12
3006,poll_2016_6,38
3007,poll_2016_6,279
3008,410470016042,190
3009,410470016042,26
3010,410470016042,37
3011,410470016022,84
3012,410470016022,67
3013,410470016022,66
3014,410470016022,25
3015,poll_2016_6,1
3016,410470016042,23
3017,410470016042,4
3018,410470016042,10
3019,poll_2016_6,25
3020,410470016042,18
3021,410470016022,49
3022,poll_2016_6,16
3023,poll_2016_6,23
3024,410470016042,59
3025,410470016042,8
3026,poll_2016_1,24
3027,poll_2016_6,2
3028,school_523,33
3029,school_523,32
3030,school_523,17
3031,school_523,2
3032,school_523,19
3033,school_523,21
3034,school_523,294
3035,school_523,19
3036,school_523,265
3037,school_523,10
3038,school_523,7
3039,poll_2016_6,58
3040,poll_2016_6,23
3041,poll_2016_6,102
3042,poll_2016_6,20
3043,poll_2016_6,12
3044,poll_2016_6,207
3045,poll_2016_6,114
3046,poll_2016_4,2
3047,school_523,4
3048,poll_2016_4,13
3049,school_523,143
3050,poll_2016_4,2
3051,poll_2016_4,97
3052,poll_2016_4,17
3053,poll_2016_1,74
3054,poll_2016_1,62
3055,poll_2016_1,54
3056,poll_2016_1,34
3057,poll_2016_1,18
3058,poll_2016_1,8
3059,poll_2016_3,51
3060,poll_2016_1,122
3061,poll_2016_3,40
3062,poll_2016_3,32
3063,poll_2016_1,56
3064,poll_2016_1,30
3065,poll_2016_1,11
3066,poll_2016_1,34
3067,poll_2016_3,23
3068,poll_2016_1,14
3069,poll_2016_3,5
3070,poll_2016_1,131
3071,poll_2016_1,9
3072,poll_2016_1,29
3073,poll_2016_1,18
3074,poll_2016_1,16
3075,poll_2016_1,92
3076,poll_2016_1,20
3077,poll_2016_1,113
3078,poll_2016_1,95
3079,poll_2016_1,99
3080,poll_2016_1,33
3081,poll_2016_3,17
3082,poll_2016_1,73
3083,poll_2016_1,31
3084,poll_2016_1,2
3085,poll_2016_3,23
3086,poll_2016_3,73
3087,poll_2016_3,11
3088,poll_2016_3,3
3089,poll_2016_3,2
3090,poll_2016_3,10
3091,poll_2016_3,39
3092,poll_2016_3,6
3093,poll_2016_3,19
3094,poll_2016_1,270
3095,poll_2016_1,29
3096,poll_2016_3,1
3097,poll_2016_1,50
3098,poll_2016_1,66
3099,poll_2016_1,30
3100,poll_2016_1,20
3101,poll_2016_1,14
