,index,id_orig,id_dest,distance_m,H7X001,H7X002,H7X003,H7X004,H7X005,H7Z010,pop_distance
2387,2387,410470007012027,410470016042,3876.1,36,26,0,3,0,10,139539.6
2388,2388,410470007012033,410470016042,4114.9,57,37,2,0,0,31,234549.3
2389,2389,410470009001018,poll_2016_1,2655.5,40,27,0,0,0,23,106220.0
2390,2390,410470009002000,poll_2016_3,5663.5,253,147,7,7,1,110,1432865.5
2391,2391,410470009002018,poll_2016_3,5212.3,29,18,0,0,0,15,151156.7
2392,2392,410470009003003,poll_2016_3,4364.7,64,38,0,1,0,32,279340.8
2393,2393,410470009004017,poll_2016_1,1564.5,45,33,0,1,9,1,70402.5
2394,2394,410470009005001,poll_2016_1,1980.4,60,54,3,0,0,7,118824.0
2395,2395,410470009005003,poll_2016_1,1763.2,49,43,0,0,2,4,86396.8
2396,2396,410470009005006,poll_2016_1,2074.6,25,25,0,0,0,0,51865.0
2397,2397,410470009006003,poll_2016_1,2271.6,58,48,0,1,0,6,131752.8
2398,2398,410470010001015,poll_2016_3,3401.2,33,29,0,0,0,14,112239.59999999999
2399,2399,410470010001016,poll_2016_3,3519.0,14,14,0,0,0,0,49266.0
2400,2400,410470010001046,poll_2016_3,3549.4,38,23,1,0,0,13,134877.2
2401,2401,410470010001050,poll_2016_3,3387.9,17,8,0,0,5,0,57594.3
2402,2402,410470010002005,poll_2016_3,3382.7,29,22,0,1,0,9,98098.29999999999
2403,2403,410470010002024,poll_2016_3,2755.2,694,490,13,13,11,146,1912108.7999999998
2404,2404,410470010003075,school_523,5219.9,11,11,0,0,0,0,57418.899999999994
2405,2405,410470011001010,poll_2016_3,2118.3,80,66,0,2,1,13,169464.0
2406,2406,410470011001011,poll_2016_3,2558.4,36,30,0,0,1,5,92102.40000000001
2407,2407,410470011001017,poll_2016_3,1307.5,57,52,0,0,0,5,74527.5
2408,2408,410470011002004,poll_2016_3,1248.6,34,24,7,2,0,1,42452.399999999994
2409,2409,410470011002009,poll_2016_3,1497.8,26,25,0,1,0,0,38942.799999999996
2410,2410,410470011002019,poll_2016_3,2436.5,40,34,0,0,1,1,97460.0
2411,2411,410470011002033,poll_2016_3,1679.0,41,34,0,5,0,2,68839.0
2412,2412,410470011003001,poll_2016_3,675.1,58,41,0,1,0,16,39155.8
2413,2413,410470011003003,poll_2016_3,637.1,131,117,1,4,0,27,83460.1
2414,2414,410470012001006,poll_2016_3,2520.5,14,14,0,0,0,4,35287.0
2415,2415,410470012001020,poll_2016_3,2690.9,23,21,1,0,1,3,61890.700000000004
2416,2416,410470012001025,poll_2016_1,2176.4,8,8,0,0,0,0,17411.2
2417,2417,410470012001032,poll_2016_3,1707.8,3,3,0,0,0,0,5123.4
2418,2418,410470012001064,poll_2016_3,3250.3,97,86,1,1,1,15,315279.10000000003
2419,2419,410470012002002,poll_2016_3,2198.7,35,32,0,0,0,3,76954.5
2420,2420,410470012002005,poll_2016_3,1778.9,47,46,0,0,1,4,83608.3
2421,2421,410470012002014,poll_2016_3,1669.9,25,23,0,0,1,1,41747.5
2422,2422,410470012002015,poll_2016_3,1923.0,25,25,0,0,0,1,48075.0
2423,2423,410470012002019,poll_2016_3,1225.6,17,17,0,0,0,0,20835.199999999997
2424,2424,410470012002043,poll_2016_3,1641.6,20,16,0,0,0,6,32832.0
2425,2425,410470012002046,poll_2016_3,2276.8,25,20,0,3,0,7,56920.00000000001
2426,2426,410470012002051,poll_2016_3,1321.8,1,0,0,0,0,0,1321.8
2427,2427,410470013001002,poll_2016_3,3375.4,2,2,0,0,0,0,6750.8
2428,2428,410470013001009,poll_2016_3,1388.8,19,17,0,0,1,0,26387.2
2429,2429,410470013002010,poll_2016_1,1967.1,58,40,0,1,2,19,114091.79999999999
2430,2430,410470013002013,poll_2016_1,2022.9,12,12,0,0,0,0,24274.800000000003
2431,2431,410470013002014,poll_2016_1,2080.2,24,21,0,0,0,1,49924.799999999996
2432,2432,410470013002020,poll_2016_3,1981.5,15,15,0,0,0,0,29722.5
2433,2433,410470013002031,poll_2016_3,1820.0,23,23,0,0,0,0,41860.0
2434,2434,410470013002032,poll_2016_3,1876.7,11,11,0,0,0,0,20643.7
2435,2435,410470013002039,poll_2016_3,1764.1,15,15,0,0,0,1,26461.5
2436,2436,410470013003000,poll_2016_3,1047.4,2,2,0,0,0,0,2094.8
2437,2437,410470013003011,poll_2016_3,1272.4,27,25,0,0,2,1,34354.8
2438,2438,410470013003012,poll_2016_3,1163.0,8,8,0,0,0,0,9304.0
2439,2439,410470014011003,410470016022,7935.8,11,11,0,0,0,0,87293.8
2440,2440,410470014011010,410470016022,9568.9,65,62,0,3,0,1,621978.5
2441,2441,410470014011013,410470016022,8639.7,13,13,0,0,0,0,112316.1
2442,2442,410470014011043,410470016022,8599.6,23,23,0,0,0,11,197790.80000000002
2443,2443,410470014013005,410470016022,7112.5,9,9,0,0,0,0,64012.5
2444,2444,410470014013008,410470016042,10100.5,29,27,1,0,1,5,292914.5
2445,2445,410470014013014,410470016022,7860.4,74,62,1,1,0,22,581669.6
2446,2446,410470014021000,410470016022,8008.6,297,246,3,12,3,29,2378554.2
2447,2447,410470014021004,410470016022,8248.4,68,63,0,0,1,3,560891.2
2448,2448,410470014021009,410470016022,8436.9,219,194,1,0,7,24,1847681.0999999999
2449,2449,410470014022006,410470016022,7412.2,19,15,0,0,0,2,140831.8
2450,2450,410470014022014,410470016022,6970.8,39,37,0,0,0,4,271861.2
2451,2451,410470014022017,410470016022,6440.0,38,31,1,1,1,9,244720.0
2452,2452,410470015011015,410470016042,8331.3,82,80,0,0,0,3,683166.6
2453,2453,410470015012010,410470016042,8975.1,22,21,0,0,0,1,197452.2
2454,2454,410470015013004,410470016022,6752.3,69,65,0,1,0,5,465908.7
2455,2455,410470015021001,410470016022,5289.5,39,33,0,0,0,19,206290.5
2456,2456,410470015021002,410470016022,5143.6,4,4,0,0,0,0,20574.4
2457,2457,410470015021004,410470016022,5693.5,198,158,0,3,0,52,1127313.0
2458,2458,410470015021007,410470016022,6497.3,73,66,0,1,2,5,474302.9
2459,2459,410470015021016,410470016022,5171.5,28,23,0,0,0,5,144802.0
2460,2460,410470015022017,410470016022,5691.7,243,171,6,5,6,93,1383083.0999999999
2461,2461,410470015022020,410470016022,5972.6,145,42,0,2,0,113,866027.0
2462,2462,410470015023001,410470016022,6379.9,50,40,0,0,0,6,318995.0
2463,2463,410470015023008,410470016022,6268.2,301,266,1,2,6,18,1886728.2
2464,2464,410470015031002,410470016022,6035.4,2,1,1,0,0,0,12070.8
2465,2465,410470015032000,410470016022,5249.9,205,138,4,4,7,43,1076229.5
2466,2466,410470015033003,410470016022,5534.8,63,60,0,1,0,7,348692.4
2467,2467,410470015033005,410470016022,5597.4,46,44,0,1,0,0,257480.4
2468,2468,410470015033007,410470016022,6549.0,199,164,0,2,8,36,1303251.0
2469,2469,410470015033013,410470016022,5804.2,28,26,0,1,1,1,162517.6
2470,2470,410470015033017,410470016022,5903.0,21,16,2,0,0,3,123963.0
2471,2471,410470015033018,410470016022,5317.9,168,142,0,2,3,39,893407.2
2472,2472,410470016012007,410470016022,3404.3,696,391,12,9,58,223,2369392.8000000003
2473,2473,410470016012012,410470016022,2968.7,15,11,0,0,0,4,44530.5
2474,2474,410470016012020,410470016022,3341.2,17,17,0,0,0,0,56800.399999999994
2475,2475,410470016012028,poll_2016_6,3653.1,2,2,0,0,0,0,7306.2
2476,2476,410470016012041,410470016022,3700.2,24,24,0,0,0,0,88804.79999999999
2477,2477,410470016012042,poll_2016_6,3818.8,21,16,0,0,0,7,80194.8
2478,2478,410470016012046,poll_2016_6,3375.7,63,45,0,0,4,10,212669.09999999998
2479,2479,410470016012053,410470016022,2733.6,15,4,0,0,0,10,41004.0
2480,2480,410470016013000,410470016022,3026.5,25,14,0,0,1,9,75662.5
2481,2481,410470016013002,410470016022,3277.2,45,45,0,0,0,1,147474.0
2482,2482,410470016021002,410470016022,1498.1,14,1,0,0,0,11,20973.399999999998
2483,2483,410470016021020,410470016022,1356.7,198,97,6,2,0,137,268626.60000000003
2484,2484,410470016021023,410470016022,838.0,18,14,0,0,0,7,15084.0
2485,2485,410470016023000,poll_2016_6,2167.6,306,220,1,3,10,101,663285.6
2486,2486,410470016023001,poll_2016_6,2047.7,31,24,0,0,0,8,63478.700000000004
2487,2487,410470016023002,poll_2016_6,2083.0,24,18,4,2,0,1,49992.0
2488,2488,410470016023003,poll_2016_6,2376.7,144,127,2,4,0,18,342244.8
2489,2489,410470016024005,poll_2016_6,2432.3,215,160,0,8,9,42,522944.50000000006
2490,2490,410470016031000,poll_2016_6,4215.6,2,2,0,0,0,0,8431.2
2491,2491,410470016031015,poll_2016_6,3500.2,57,33,0,0,2,27,199511.4
2492,2492,410470016031019,poll_2016_6,3823.9,139,96,0,1,7,51,531522.1
2493,2493,410470016031037,poll_2016_6,2735.8,11,11,0,0,0,0,30093.800000000003
2494,2494,410470016034010,poll_2016_6,1742.6,110,95,0,3,2,40,191686.0
2495,2495,410470016041001,410470016022,912.7,155,82,0,5,0,20,141468.5
2496,2496,410470016041009,410470016022,4765.5,246,142,0,18,0,124,1172313.0
2497,2497,410470016044008,poll_2016_6,2270.8,54,37,0,1,0,24,122623.20000000001
2498,2498,410470017011004,410470016042,1491.8,45,28,0,0,15,4,67131.0
2499,2499,410470017011005,410470016042,1291.5,734,276,19,9,8,543,947961.0
2500,2500,410470017012004,410470016042,2958.8,35,29,1,1,0,4,103558.0
2501,2501,410470017012013,410470016042,2241.1,19,19,0,0,0,3,42580.9
2502,2502,410470017012025,410470016042,3462.3,110,63,1,0,12,43,380853.0
2503,2503,410470017012029,410470016042,2292.2,57,40,4,0,2,25,130655.4
2504,2504,410470017012031,410470016042,3462.1,60,52,0,0,3,5,207726.0
2505,2505,410470017013006,410470016042,3787.7,425,255,9,9,9,154,1609772.5
2506,2506,410470017013018,410470016042,4245.1,58,39,1,5,4,16,246215.80000000002
2507,2507,410470017013019,410470016042,4156.8,62,38,0,0,7,29,257721.6
2508,2508,410470017021000,410470016042,3796.7,272,188,0,9,5,124,1032702.3999999999
2509,2509,410470017022000,poll_2016_6,2689.2,195,181,0,2,1,20,524394.0
2510,2510,410470017022001,poll_2016_6,3615.8,33,31,0,2,0,0,119321.40000000001
2511,2511,410470017022002,poll_2016_6,2650.6,11,11,0,0,0,0,29156.6
2512,2512,410470017022007,poll_2016_6,2743.3,4,4,0,0,0,0,10973.2
2513,2513,410470017023002,410470016042,3234.5,9,7,1,0,1,0,29110.5
2514,2514,410470017031005,poll_2016_6,4848.8,153,136,0,3,1,9,741866.4
2515,2515,410470017031016,poll_2016_6,5880.4,27,27,0,0,0,0,158770.8
2516,2516,410470017032003,410470016042,4209.4,60,51,0,0,2,11,252563.99999999997
2517,2517,410470017032010,410470016042,4829.4,31,30,0,1,0,2,149711.4
2518,2518,410470017032011,410470016042,4997.1,21,20,0,0,0,1,104939.1
2519,2519,410470017033010,poll_2016_6,4350.0,83,53,0,0,0,39,361050.0
2520,2520,410470017033015,poll_2016_6,4116.5,2,1,0,0,0,0,8233.0
2521,2521,410470017033016,poll_2016_6,4317.8,109,75,1,0,11,22,470640.2
2522,2522,410470018011016,410470016042,4007.5,16,10,0,0,2,0,64120.0
2523,2523,410470018012000,410470016042,4275.9,52,30,1,0,0,27,222346.8
2524,2524,410470018012003,410470016042,5260.7,105,99,2,0,2,3,552373.5
2525,2525,410470018012020,410470016042,4426.7,118,71,0,4,1,55,522350.6
2526,2526,410470018013002,410470016042,5194.3,324,251,5,1,3,63,1682953.2
2527,2527,410470018013011,poll_2016_6,6983.2,64,37,0,3,11,17,446924.8
2528,2528,410470018021010,poll_2016_6,6227.8,106,87,0,0,1,42,660146.8
2529,2529,410470018021012,poll_2016_6,6089.0,51,31,3,2,0,15,310539.0
2530,2530,410470018021016,poll_2016_6,6288.9,214,155,3,3,14,46,1345824.5999999999
2531,2531,410470018022005,410470016042,5968.9,322,204,0,7,0,109,1921985.7999999998
2532,2532,410470018023004,410470016042,6548.3,315,224,8,12,9,79,2062714.5
2533,2533,410470018024007,poll_2016_1,6917.9,322,174,7,3,23,93,2227563.8
2534,2534,410470018024015,poll_2016_6,7582.3,288,199,6,1,2,91,2183702.4
2535,2535,410470018024016,poll_2016_1,7294.5,11,7,0,0,0,3,80239.5
2536,2536,410470018024022,poll_2016_1,7135.9,42,20,2,1,1,16,299707.8
2537,2537,410470018024026,poll_2016_1,7449.6,23,12,0,1,0,8,171340.80000000002
2538,2538,410470018024029,poll_2016_1,7866.6,76,56,0,0,3,31,597861.6
2539,2539,410470018025002,poll_2016_6,6658.4,32,18,0,0,0,14,213068.8
2540,2540,410470018031009,poll_2016_1,7404.2,862,656,5,5,4,315,6382420.399999999
2541,2541,410470018032016,poll_2016_1,7787.5,99,84,2,4,4,8,770962.5
2542,2542,410470018032041,school_523,8102.4,237,205,20,4,2,15,1920268.7999999998
2543,2543,410470018032055,poll_2016_1,10302.6,17,17,0,0,0,0,175144.2
2544,2544,410470018032073,school_523,7224.6,2,0,0,1,0,0,14449.2
2545,2545,410470020001012,poll_2016_3,3411.4,45,43,0,1,0,0,153513.0
2546,2546,410470020001025,poll_2016_3,4104.5,64,56,0,0,1,4,262688.0
2547,2547,410470020002004,school_523,3954.9,77,63,0,0,8,9,304527.3
2548,2548,410470020002012,school_523,3803.7,29,20,0,0,4,4,110307.29999999999
2549,2549,410470020003010,school_523,4604.5,21,21,0,0,0,0,96694.5
2550,2550,410470020003012,school_523,5036.3,98,89,0,1,7,1,493557.4
2551,2551,410470020003017,school_523,5507.4,51,51,0,0,0,0,280877.39999999997
2552,2552,410470020003020,school_523,5535.9,113,100,3,0,4,9,625556.7
2553,2553,410470020003028,school_523,5185.4,63,53,0,0,6,2,326680.19999999995
2554,2554,410470020004008,school_523,4746.0,23,23,0,0,0,4,109158.0
2555,2555,410470020004035,school_523,5872.8,33,32,0,0,0,1,193802.4
2556,2556,410470020004039,school_523,5639.2,10,10,0,0,0,0,56392.0
2557,2557,410470021021002,school_523,539.8,13,12,0,0,0,3,7017.4
2558,2558,410470021021009,school_523,94.4,42,38,0,0,0,4,3964.8
2559,2559,410470021022003,410470021022,146.1,28,27,1,0,0,0,4090.7999999999997
2560,2560,410470021022006,410470021022,483.8,153,124,6,4,11,10,74021.40000000001
2561,2561,410470021023012,poll_2016_4,1420.0,7,7,0,0,0,0,9940.0
2562,2562,410470021024001,school_523,2301.5,602,551,3,6,16,23,1385503.0
2563,2563,410470021024004,410470021022,860.2,111,109,2,0,0,7,95482.20000000001
2564,2564,410470021024009,410470021022,1013.5,40,37,0,0,2,1,40540.0
2565,2565,410470021024012,410470021022,1327.7,198,170,1,0,3,22,262884.60000000003
2566,2566,410470022011005,poll_2016_3,1134.6,11,10,0,1,0,2,12480.599999999999
2567,2567,410470022011010,poll_2016_3,1831.6,36,31,4,0,0,5,65937.59999999999
2568,2568,410470022011014,poll_2016_3,821.7,13,8,0,3,2,3,10682.1
2569,2569,410470022011016,poll_2016_3,744.0,23,20,0,0,0,7,17112.0
2570,2570,410470022021017,poll_2016_4,1165.3,194,183,0,0,8,0,226068.19999999998
2571,2571,410470022021028,poll_2016_4,1093.1,128,92,2,0,0,24,139916.8
2572,2572,410470022021031,poll_2016_4,621.1,66,56,0,0,0,6,40992.6
2573,2573,410470022021032,poll_2016_4,466.6,90,79,0,1,0,9,41994.0
2574,2574,410470022022006,poll_2016_4,1081.0,48,18,0,4,0,0,51888.0
2575,2575,410470022023001,poll_2016_4,662.3,10,7,0,3,0,0,6623.0
2576,2576,410470022023006,poll_2016_4,1326.3,36,36,0,0,0,0,47746.799999999996
2577,2577,410470022023020,poll_2016_4,1201.5,560,499,9,13,1,46,672840.0
2578,2578,410470023011000,poll_2016_4,2051.4,422,361,5,4,7,48,865690.8
2579,2579,410470023011001,poll_2016_4,2114.3,374,350,1,4,10,20,790748.2000000001
2580,2580,410470023011007,poll_2016_4,2822.0,393,361,1,1,6,38,1109046.0
2581,2581,410470023011008,poll_2016_4,2707.8,125,109,4,0,2,10,338475.0
2582,2582,410470023012012,poll_2016_4,4597.7,109,93,1,0,7,4,501149.3
2583,2583,410470023031021,poll_2016_4,2226.9,13,13,0,0,0,0,28949.7
2584,2584,410470023032001,410470021022,2252.2,22,20,1,0,0,0,49548.399999999994
2585,2585,410470023032005,school_523,3007.3,177,156,3,4,3,10,532292.1
2586,2586,410470023032008,410470021022,2308.9,128,112,1,4,7,2,295539.2
2587,2587,410470023032010,school_523,3754.4,138,127,0,2,2,7,518107.2
2588,2588,410470023032012,410470021022,3022.5,154,141,0,2,3,4,465465.0
2589,2589,410470023033021,school_523,3511.4,12,7,1,0,3,5,42136.8
2590,2590,410470023041008,410470021022,3149.2,41,30,1,1,8,1,129117.2
2591,2591,410470023041009,410470021022,3031.6,78,64,0,1,10,4,236464.8
2592,2592,410470023041023,410470021022,3755.8,129,104,3,1,18,1,484498.2
2593,2593,410470023041024,410470021022,3403.0,94,83,0,0,7,3,319882.0
2594,2594,410470023041025,poll_2016_4,7047.1,64,61,0,0,0,3,451014.4
2595,2595,410470023041033,poll_2016_4,5570.3,34,34,0,0,0,0,189390.2
2596,2596,410470023043006,school_523,4730.4,72,67,1,0,0,0,340588.8
2597,2597,410470023044000,410470021022,6215.1,325,307,2,1,2,19,2019907.5000000002
2598,2598,410470023044006,school_523,4901.4,176,166,1,4,4,10,862646.3999999999
2599,2599,410470024001001,poll_2016_3,3052.2,64,61,1,0,0,0,195340.8
2600,2600,410470024001006,poll_2016_3,4224.9,49,43,0,0,1,1,207020.09999999998
2601,2601,410470024001012,poll_2016_3,5597.9,5,5,0,0,0,0,27989.5
2602,2602,410470024002022,poll_2016_3,7800.0,4,4,0,0,0,0,31200.0
2603,2603,410470024002028,poll_2016_3,7503.2,132,123,0,0,5,0,990422.4
2604,2604,410470024002031,poll_2016_3,7189.2,21,20,0,0,1,1,150973.19999999998
2605,2605,410470024002035,poll_2016_3,8129.9,2,1,0,1,0,0,16259.8
2606,2606,410470024002048,poll_2016_3,6249.9,2,1,0,0,0,0,12499.8
2607,2607,410470024002053,poll_2016_4,2200.4,43,43,0,0,0,0,94617.2
2608,2608,410470024002063,poll_2016_4,8205.2,94,86,0,1,4,3,771288.8
2609,2609,410470024002069,poll_2016_3,9853.1,7,7,0,0,0,0,68971.7
2610,2610,410470024002092,poll_2016_3,5320.3,3,3,0,0,0,0,15960.900000000001
2611,2611,410470024002097,poll_2016_3,7546.1,16,16,0,0,0,0,120737.6
2612,2612,410470025011000,poll_2016_6,12416.8,56,36,0,0,6,14,695340.7999999999
2613,2613,410470025011004,poll_2016_6,12427.8,72,66,0,3,0,7,894801.6
2614,2614,410470025011011,poll_2016_6,13109.1,331,264,5,13,14,30,4339112.100000001
2615,2615,410470025011029,410470016042,11430.2,162,133,2,2,6,27,1851692.4000000001
2616,2616,410470025011030,410470016022,9359.8,100,83,1,1,4,14,935979.9999999999
2617,2617,410470025011043,410470016042,11294.8,124,110,1,3,8,10,1400555.2
2618,2618,410470025011044,410470016022,8997.4,166,147,1,0,1,22,1493568.4
2619,2619,410470025012004,410470016022,8438.0,148,132,1,0,2,12,1248824.0
2620,2620,410470025013019,410470016022,8854.9,81,70,0,0,4,10,717246.9
2621,2621,410470025021086,poll_2016_6,11878.5,64,60,0,0,0,0,760224.0
2622,2622,410470025021088,poll_2016_6,10245.0,5,2,0,0,0,3,51225.0
2623,2623,410470025022042,poll_2016_6,7058.2,5,0,0,0,0,5,35291.0
2624,2624,410470025022044,poll_2016_6,7061.9,6,6,0,0,0,0,42371.399999999994
2625,2625,410470025022071,410470016042,6947.2,30,8,0,0,0,22,208416.0
2626,2626,410470025023007,410470016042,5622.9,30,30,0,0,0,0,168687.0
2627,2627,410470025023014,poll_2016_6,4865.9,143,95,0,0,6,61,695823.7
2628,2628,410470026001015,poll_2016_6,3680.4,7,7,0,0,0,0,25762.8
2629,2629,410470026001018,poll_2016_6,2900.5,9,9,0,0,0,0,26104.5
2630,2630,410470026001019,poll_2016_6,2610.0,5,5,0,0,0,0,13050.0
2631,2631,410470026001023,poll_2016_6,3541.6,2,2,0,0,0,0,7083.2
2632,2632,410470026001043,poll_2016_6,7557.9,52,52,0,0,0,0,393010.8
2633,2633,410470027001019,school_523,9812.5,36,34,0,2,0,0,353250.0
2634,2634,410470027001020,poll_2016_6,14424.1,13,13,0,0,0,1,187513.30000000002
2635,2635,410470027001054,school_523,11157.4,130,114,1,0,0,22,1450462.0
2636,2636,410470027001058,school_523,11266.0,71,64,0,0,0,2,799886.0
2637,2637,410470027002018,school_523,12442.7,10,10,0,0,0,0,124427.0
2638,2638,410470027002020,school_523,12538.5,12,12,0,0,0,0,150462.0
2639,2639,410470027002021,school_523,12650.7,5,5,0,0,0,0,63253.5
2640,2640,410470027002033,school_523,12651.5,20,16,0,4,0,0,253030.0
2641,2641,410470027002036,school_523,11678.4,61,58,2,1,0,0,712382.4
2642,2642,410470027002045,school_523,12652.8,5,5,0,0,0,0,63264.0
2643,2643,410470027002053,school_523,12211.4,12,11,0,0,1,0,146536.8
2644,2644,410470027003020,school_523,7152.3,32,26,0,1,2,0,228873.6
2645,2645,410470027003027,school_523,7988.0,53,46,1,1,2,6,423364.0
2646,2646,410470027003048,school_523,10589.5,12,11,0,1,0,0,127074.0
2647,2647,410470027003050,school_523,10157.6,37,37,0,0,0,0,375831.2
2648,2648,410470027004024,poll_2016_6,13775.2,8,8,0,0,0,0,110201.6
2649,2649,410470027005038,poll_2016_6,11905.1,13,11,0,0,0,4,154766.30000000002
2650,2650,410470028001006,poll_2016_4,8345.4,138,130,0,1,2,11,1151665.2
2651,2651,410470028001011,poll_2016_4,6508.0,265,235,0,5,5,7,1724620.0
2652,2652,410470028002006,school_523,6322.3,384,364,0,2,8,16,2427763.2
2653,2653,410470028002014,school_523,5947.1,11,11,0,0,0,0,65418.100000000006
2654,2654,410530051002004,poll_2016_1,4048.8,94,81,0,0,1,13,380587.2
2655,2655,410530051002019,poll_2016_1,3354.5,15,7,0,0,0,8,50317.5
2656,2656,410530051002021,poll_2016_1,3269.1,57,46,0,3,0,0,186338.69999999998
2657,2657,410530052011004,poll_2016_1,3757.5,72,56,4,5,0,8,270540.0
2658,2658,410530052012008,poll_2016_3,8995.8,23,20,1,0,0,1,206903.4
2659,2659,410530052012013,poll_2016_3,7860.0,65,54,0,2,9,7,510900.0
2660,2660,410530052012018,poll_2016_3,7223.4,76,71,0,0,0,2,548978.4
2661,2661,410530052012030,poll_2016_3,9020.8,49,48,0,0,1,2,442019.19999999995
2662,2662,410530052013008,poll_2016_3,8579.2,256,196,5,5,2,59,2196275.2
2663,2663,410530052013033,poll_2016_3,7331.0,7,7,0,0,0,0,51317.0
2664,2664,410530052013035,poll_2016_3,6884.7,26,26,0,0,0,0,179002.19999999998
2665,2665,410530052013039,poll_2016_3,8175.8,32,29,0,0,0,3,261625.6
2666,2666,410530052021000,poll_2016_1,4002.7,99,83,1,5,5,22,396267.3
2667,2667,410530052021001,poll_2016_1,4013.4,58,52,0,1,0,10,232777.2
2668,2668,410530052021026,poll_2016_3,6008.4,47,47,0,0,0,0,282394.8
2669,2669,410530052022016,poll_2016_3,7946.6,5,5,0,0,0,0,39733.0
2670,2670,410530052022017,poll_2016_3,7914.5,42,34,0,1,3,1,332409.0
2671,2671,410530052022026,poll_2016_1,3279.2,2,2,0,0,0,0,6558.4
2672,2672,410530052022029,poll_2016_1,2985.6,79,78,0,0,0,1,235862.4
2673,2673,410530052023004,poll_2016_1,4294.0,159,124,0,0,23,4,682746.0
2674,2674,410530052023010,poll_2016_1,4948.5,42,40,0,0,0,3,207837.0
2675,2675,410530052024000,poll_2016_3,8192.9,147,136,3,0,4,10,1204356.3
2676,2676,410530052024003,poll_2016_1,5589.6,463,430,0,3,8,46,2587984.8000000003
2677,2677,410530052024006,poll_2016_1,5397.0,4,3,0,0,0,0,21588.0
2678,2678,410530052024010,poll_2016_1,5419.1,178,160,2,0,1,14,964599.8
2679,2679,410530052024017,poll_2016_3,7594.7,300,269,10,3,1,30,2278410.0
2680,2680,410530052024020,poll_2016_1,4895.6,34,30,0,0,0,0,166450.40000000002
2681,2681,410530052024025,poll_2016_1,4803.6,177,159,1,3,0,2,850237.2000000001
2682,2682,410530053001073,poll_2016_4,21174.5,7,7,0,0,0,7,148221.5
2683,2683,410530053002007,poll_2016_1,7254.3,74,72,0,2,0,4,536818.2000000001
2684,2684,410530053003023,poll_2016_3,10117.5,60,50,1,1,2,13,607050.0
2685,2685,410530053003024,poll_2016_3,9938.0,224,215,0,3,0,21,2226112.0
2686,2686,410530053003027,poll_2016_3,9916.4,98,80,0,1,4,7,971807.2
2687,2687,410530053003037,poll_2016_3,9086.9,13,11,0,0,0,3,118129.7
2688,2688,410530053003040,poll_2016_3,9118.7,2,2,0,0,0,0,18237.4
2689,2689,410530053003042,poll_2016_3,10538.7,64,57,0,0,0,5,674476.8
2690,2690,410530053003060,poll_2016_3,9424.5,20,20,0,0,0,0,188490.0
2691,2691,410530053003063,poll_2016_3,9634.2,28,28,0,0,0,0,269757.60000000003
2692,2692,410530053005013,poll_2016_1,7274.6,12,12,0,0,0,0,87295.20000000001
2693,2693,410530053005019,poll_2016_1,6346.4,52,42,0,0,3,4,330012.8
2694,2694,410530053005029,poll_2016_1,6364.9,9,9,0,0,0,0,57284.1
2695,2695,410530053005031,poll_2016_1,6391.5,4,4,0,0,0,0,25566.0
2696,2696,410530053005036,poll_2016_1,6018.7,120,110,0,1,1,13,722244.0
2697,2697,410530053005043,poll_2016_1,6821.2,15,15,0,0,0,0,102318.0
2698,2698,410530053005050,poll_2016_1,8115.9,5,4,0,0,0,1,40579.5
2699,2699,410530053005053,poll_2016_1,8438.2,2,2,0,0,0,0,16876.4
2700,2700,410530053005055,poll_2016_1,10752.6,99,90,1,1,3,3,1064507.4000000001
2701,2701,410530053005058,poll_2016_1,11792.3,24,23,0,0,1,0,283015.19999999995
2702,2702,410530053005069,poll_2016_1,9758.8,3,2,0,0,0,0,29276.399999999998
2703,2703,410530053005077,poll_2016_1,6001.6,126,109,9,1,2,1,756201.6000000001
2704,2704,410470002001028,poll_2016_1,1750.4,3,0,0,0,3,0,5251.200000000001
2705,2705,410470002002001,poll_2016_1,1041.0,105,88,0,3,3,10,109305.0
2706,2706,410470002002002,poll_2016_1,1067.1,87,73,2,0,6,4,92837.7
2707,2707,410470002002031,poll_2016_1,940.9,3,1,0,0,0,0,2822.7
2708,2708,410470002002041,poll_2016_1,617.6,8,8,0,0,0,0,4940.8
2709,2709,410470002002042,poll_2016_1,469.4,18,18,0,0,0,1,8449.199999999999
2710,2710,410470002002050,poll_2016_1,1037.2,1,0,0,0,0,0,1037.2
2711,2711,410470002002061,poll_2016_1,343.3,66,55,0,0,1,3,22657.8
2712,2712,410470002003007,poll_2016_1,1635.9,29,29,0,0,0,1,47441.100000000006
2713,2713,410470002003062,poll_2016_1,1310.1,22,19,0,0,2,2,28822.199999999997
2714,2714,410470003001003,poll_2016_1,3703.3,149,92,3,8,0,90,551791.7000000001
2715,2715,410470003001011,poll_2016_1,3051.4,155,69,5,0,1,100,472967.0
2716,2716,410470003001013,poll_2016_1,2988.1,37,23,0,1,0,15,110559.7
2717,2717,410470003001014,poll_2016_1,2884.8,36,33,2,0,1,4,103852.8
2718,2718,410470003002009,poll_2016_1,2127.7,31,31,0,0,0,0,65958.7
2719,2719,410470003002014,poll_2016_1,2024.7,48,44,0,1,0,12,97185.6
2720,2720,410470003003022,poll_2016_1,2958.8,23,17,1,0,0,5,68052.40000000001
2721,2721,410470003003032,poll_2016_1,2207.8,73,45,6,6,2,15,161169.40000000002
