"GEO_ID","NAME","P4_001N","P4_001NA","P4_002N","P4_002NA","P4_003N","P4_003NA","P4_004N","P4_004NA","P4_005N","P4_005NA","P4_006N","P4_006NA","P4_007N","P4_007NA","P4_008N","P4_008NA","P4_009N","P4_009NA","P4_010N","P4_010NA","P4_011N","P4_011NA","P4_012N","P4_012NA","P4_013N","P4_013NA","P4_014N","P4_014NA","P4_015N","P4_015NA","P4_016N","P4_016NA","P4_017N","P4_017NA","P4_018N","P4_018NA","P4_019N","P4_019NA","P4_020N","P4_020NA","P4_021N","P4_021NA","P4_022N","P4_022NA","P4_023N","P4_023NA","P4_024N","P4_024NA","P4_025N","P4_025NA","P4_026N","P4_026NA","P4_027N","P4_027NA","P4_028N","P4_028NA","P4_029N","P4_029NA","P4_030N","P4_030NA","P4_031N","P4_031NA","P4_032N","P4_032NA","P4_033N","P4_033NA","P4_034N","P4_034NA","P4_035N","P4_035NA","P4_036N","P4_036NA","P4_037N","P4_037NA","P4_038N","P4_038NA","P4_039N","P4_039NA","P4_040N","P4_040NA","P4_041N","P4_041NA","P4_042N","P4_042NA","P4_043N","P4_043NA","P4_044N","P4_044NA","P4_045N","P4_045NA","P4_046N","P4_046NA","P4_047N","P4_047NA","P4_048N","P4_048NA","P4_049N","P4_049NA","P4_050N","P4_050NA","P4_051N","P4_051NA","P4_052N","P4_052NA","P4_053N","P4_053NA","P4_054N","P4_054NA","P4_055N","P4_055NA","P4_056N","P4_056NA","P4_057N","P4_057NA","P4_058N","P4_058NA","P4_059N","P4_059NA","P4_060N","P4_060NA","P4_061N","P4_061NA","P4_062N","P4_062NA","P4_063N","P4_063NA","P4_064N","P4_064NA","P4_065N","P4_065NA","P4_066N","P4_066NA","P4_067N","P4_067NA","P4_068N","P4_068NA","P4_069N","P4_069NA","P4_070N","P4_070NA","P4_071N","P4_071NA","P4_072N","P4_072NA","P4_073N","P4_073NA",
"1500000US131350505893","Block Group 3, Census Tract 505.89, Gwinnett County, Georgia","1107","null","140","null","967","null","956","null","211","null","309","null","3","null","417","null","1","null","15","null","11","null","9","null","3","null","1","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505901","Block Group 1, Census Tract 505.90, Gwinnett County, Georgia","1225","null","339","null","886","null","846","null","423","null","255","null","2","null","155","null","1","null","10","null","40","null","38","null","3","null","9","null","8","null","3","null","10","null","0","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505902","Block Group 2, Census Tract 505.90, Gwinnett County, Georgia","1754","null","465","null","1289","null","1265","null","179","null","767","null","0","null","306","null","0","null","13","null","24","null","22","null","0","null","2","null","5","null","0","null","0","null","12","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505911","Block Group 1, Census Tract 505.91, Gwinnett County, Georgia","1005","null","54","null","951","null","930","null","714","null","117","null","6","null","89","null","0","null","4","null","21","null","19","null","0","null","8","null","3","null","0","null","0","null","3","null","4","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505912","Block Group 2, Census Tract 505.91, Gwinnett County, Georgia","865","null","87","null","778","null","735","null","292","null","238","null","0","null","201","null","0","null","4","null","43","null","30","null","7","null","8","null","1","null","0","null","5","null","2","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","13","null","11","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505913","Block Group 3, Census Tract 505.91, Gwinnett County, Georgia","823","null","193","null","630","null","606","null","253","null","275","null","0","null","78","null","0","null","0","null","24","null","23","null","6","null","6","null","5","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506111","Block Group 1, Census Tract 506.11, Gwinnett County, Georgia","1387","null","357","null","1030","null","995","null","699","null","162","null","0","null","132","null","0","null","2","null","35","null","35","null","7","null","13","null","9","null","0","null","5","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506112","Block Group 2, Census Tract 506.11, Gwinnett County, Georgia","1055","null","194","null","861","null","831","null","497","null","166","null","0","null","165","null","0","null","3","null","30","null","30","null","8","null","10","null","6","null","0","null","5","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506113","Block Group 3, Census Tract 506.11, Gwinnett County, Georgia","1037","null","213","null","824","null","796","null","563","null","173","null","1","null","55","null","0","null","4","null","28","null","23","null","3","null","5","null","8","null","0","null","5","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506121","Block Group 1, Census Tract 506.12, Gwinnett County, Georgia","2225","null","290","null","1935","null","1868","null","1066","null","471","null","2","null","324","null","1","null","4","null","67","null","61","null","19","null","12","null","2","null","0","null","11","null","6","null","0","null","0","null","11","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","5","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506122","Block Group 2, Census Tract 506.12, Gwinnett County, Georgia","1350","null","217","null","1133","null","1088","null","647","null","221","null","0","null","215","null","0","null","5","null","45","null","40","null","9","null","11","null","8","null","0","null","8","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506131","Block Group 1, Census Tract 506.13, Gwinnett County, Georgia","864","null","124","null","740","null","714","null","452","null","141","null","0","null","119","null","0","null","2","null","26","null","24","null","5","null","8","null","6","null","0","null","1","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506132","Block Group 2, Census Tract 506.13, Gwinnett County, Georgia","1067","null","209","null","858","null","819","null","496","null","193","null","3","null","126","null","0","null","1","null","39","null","37","null","8","null","10","null","4","null","0","null","8","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","1","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506133","Block Group 3, Census Tract 506.13, Gwinnett County, Georgia","952","null","202","null","750","null","724","null","356","null","226","null","0","null","141","null","0","null","1","null","26","null","20","null","2","null","6","null","5","null","0","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","6","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506141","Block Group 1, Census Tract 506.14, Gwinnett County, Georgia","1545","null","204","null","1341","null","1301","null","874","null","315","null","2","null","105","null","0","null","5","null","40","null","34","null","6","null","16","null","7","null","0","null","0","null","3","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","6","null","4","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506142","Block Group 2, Census Tract 506.14, Gwinnett County, Georgia","1069","null","195","null","874","null","833","null","557","null","204","null","0","null","63","null","0","null","9","null","41","null","37","null","4","null","12","null","6","null","0","null","9","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","4","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506151","Block Group 1, Census Tract 506.15, Gwinnett County, Georgia","1195","null","191","null","1004","null","944","null","690","null","159","null","0","null","86","null","3","null","6","null","60","null","57","null","5","null","17","null","18","null","0","null","8","null","1","null","6","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","3","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506152","Block Group 2, Census Tract 506.15, Gwinnett County, Georgia","374","null","53","null","321","null","304","null","183","null","65","null","0","null","52","null","0","null","4","null","17","null","15","null","6","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","3","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506161","Block Group 1, Census Tract 506.16, Gwinnett County, Georgia","1431","null","168","null","1263","null","1228","null","824","null","222","null","0","null","170","null","1","null","11","null","35","null","32","null","9","null","8","null","5","null","0","null","6","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506162","Block Group 2, Census Tract 506.16, Gwinnett County, Georgia","1214","null","69","null","1145","null","1090","null","821","null","189","null","2","null","76","null","1","null","1","null","55","null","52","null","11","null","23","null","5","null","0","null","7","null","2","null","0","null","1","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506171","Block Group 1, Census Tract 506.17, Gwinnett County, Georgia","1445","null","158","null","1287","null","1245","null","967","null","228","null","2","null","45","null","0","null","3","null","42","null","38","null","13","null","17","null","2","null","0","null","3","null","0","null","0","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506172","Block Group 2, Census Tract 506.17, Gwinnett County, Georgia","1167","null","84","null","1083","null","1049","null","827","null","158","null","1","null","60","null","0","null","3","null","34","null","33","null","6","null","11","null","10","null","0","null","4","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506173","Block Group 3, Census Tract 506.17, Gwinnett County, Georgia","560","null","88","null","472","null","456","null","225","null","175","null","4","null","45","null","0","null","7","null","16","null","14","null","0","null","7","null","0","null","0","null","4","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506174","Block Group 4, Census Tract 506.17, Gwinnett County, Georgia","1894","null","295","null","1599","null","1519","null","941","null","357","null","1","null","205","null","2","null","13","null","80","null","79","null","14","null","20","null","7","null","0","null","20","null","0","null","7","null","0","null","10","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506175","Block Group 5, Census Tract 506.17, Gwinnett County, Georgia","1456","null","55","null","1401","null","1358","null","1194","null","98","null","4","null","60","null","0","null","2","null","43","null","40","null","6","null","23","null","4","null","0","null","5","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506181","Block Group 1, Census Tract 506.18, Gwinnett County, Georgia","1407","null","128","null","1279","null","1248","null","1013","null","112","null","7","null","104","null","2","null","10","null","31","null","29","null","5","null","7","null","10","null","0","null","3","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506182","Block Group 2, Census Tract 506.18, Gwinnett County, Georgia","767","null","69","null","698","null","672","null","524","null","109","null","0","null","37","null","0","null","2","null","26","null","26","null","3","null","10","null","0","null","2","null","7","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506183","Block Group 3, Census Tract 506.18, Gwinnett County, Georgia","1040","null","67","null","973","null","945","null","724","null","118","null","0","null","96","null","0","null","7","null","28","null","26","null","4","null","4","null","5","null","1","null","7","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506191","Block Group 1, Census Tract 506.19, Gwinnett County, Georgia","1516","null","119","null","1397","null","1343","null","907","null","346","null","1","null","87","null","0","null","2","null","54","null","52","null","17","null","11","null","7","null","0","null","3","null","5","null","0","null","0","null","5","null","1","null","0","null","0","null","0","null","1","null","2","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506192","Block Group 2, Census Tract 506.19, Gwinnett County, Georgia","1190","null","89","null","1101","null","1052","null","804","null","154","null","0","null","92","null","0","null","2","null","49","null","45","null","4","null","15","null","6","null","0","null","4","null","1","null","0","null","0","null","7","null","0","null","0","null","0","null","4","null","4","null","0","null","4","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506193","Block Group 3, Census Tract 506.19, Gwinnett County, Georgia","1805","null","177","null","1628","null","1576","null","910","null","513","null","2","null","135","null","0","null","16","null","52","null","51","null","20","null","17","null","3","null","0","null","7","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506201","Block Group 1, Census Tract 506.20, Gwinnett County, Georgia","1016","null","66","null","950","null","920","null","767","null","80","null","0","null","63","null","0","null","10","null","30","null","29","null","1","null","5","null","6","null","0","null","9","null","0","null","2","null","0","null","4","null","0","null","0","null","0","null","0","null","1","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506202","Block Group 2, Census Tract 506.20, Gwinnett County, Georgia","1701","null","146","null","1555","null","1518","null","1034","null","302","null","3","null","170","null","0","null","9","null","37","null","35","null","5","null","14","null","9","null","0","null","3","null","0","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506211","Block Group 1, Census Tract 506.21, Gwinnett County, Georgia","1722","null","149","null","1573","null","1504","null","1047","null","269","null","1","null","184","null","0","null","3","null","69","null","68","null","9","null","19","null","16","null","0","null","8","null","7","null","9","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506212","Block Group 2, Census Tract 506.21, Gwinnett County, Georgia","1468","null","73","null","1395","null","1350","null","1101","null","147","null","6","null","94","null","0","null","2","null","45","null","41","null","5","null","11","null","11","null","0","null","6","null","2","null","2","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","4","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506221","Block Group 1, Census Tract 506.22, Gwinnett County, Georgia","996","null","205","null","791","null","749","null","432","null","296","null","0","null","14","null","0","null","7","null","42","null","40","null","6","null","11","null","0","null","0","null","11","null","4","null","5","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506222","Block Group 2, Census Tract 506.22, Gwinnett County, Georgia","1038","null","181","null","857","null","811","null","717","null","57","null","1","null","30","null","0","null","6","null","46","null","42","null","14","null","13","null","8","null","0","null","2","null","3","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506223","Block Group 3, Census Tract 506.22, Gwinnett County, Georgia","491","null","61","null","430","null","410","null","378","null","26","null","0","null","4","null","0","null","2","null","20","null","19","null","2","null","3","null","1","null","0","null","8","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
